Number,bayGate,bayBith,sellGate,sellBith,diffSell,diffBay,timeServer,timeGate,timeBith,percentBonus,bayOrSellGate,bayOrSellBith,init
4351,1.14478584,1.1384043,1.14961464,1.14341749,-0.01121034,0.00136835,1635281488785,1635281488564,1635281486898,0.0012,2,1,1
4352,1.14482576,1.1384043,1.14961464,1.14341749,-0.01121034,0.00140827,1635281488855,1635281488660,1635281486898,0.0012,1,1,1
4353,1.14478584,1.1384043,1.14961464,1.14341749,-0.01121034,0.00136835,1635281489069,1635281488858,1635281486898,0.0012,1,1,1
4354,1.14479582,1.1384043,1.1496447,1.14341749,-0.0112404,0.00137833,1635281489151,1635281488963,1635281486898,0.0012,2,1,1
4355,1.1449555,1.1384043,1.14978498,1.14341749,-0.01138068,0.00153801,1635281489265,1635281489066,1635281486898,0.0013,2,1,1
4356,1.14517506,1.1384043,1.14978498,1.14341749,-0.01138068,0.00175757,1635281489363,1635281489169,1635281486898,0.0015,1,1,1
4357,1.14519502,1.1384043,1.14981504,1.14341749,-0.01141074,0.00177753,1635281489509,1635281489270,1635281486898,0.0016,2,1,1
4358,1.1452549,1.1384043,1.14985512,1.14341749,-0.01145082,0.00183741,1635281489559,1635281489367,1635281486898,0.0016,2,1,1
4359,1.14521498,1.1384043,1.1499954,1.14341749,-0.0115911,0.00179749,1635281489755,1635281489558,1635281486898,0.0016,2,1,1
4360,1.14528484,1.1384043,1.1499954,1.14341749,-0.0115911,0.00186735,1635281490106,1635281489857,1635281486898,0.0016,1,1,1
4361,1.14527486,1.1384043,1.1499954,1.14341749,-0.0115911,0.00185737,1635281490189,1635281489922,1635281486898,0.0016,1,1,1
4362,1.1453547,1.1384043,1.1499954,1.14341749,-0.0115911,0.00193721,1635281490258,1635281490047,1635281486898,0.0017,1,1,1
4363,1.14539462,1.1384043,1.15016574,1.14341749,-0.01176144,0.00197713,1635281490358,1635281490155,1635281490254,0.0017,2,1,1
4364,1.14556428,1.1384043,1.15072686,1.14341749,-0.01232256,0.00214679,1635281490467,1635281490268,1635281490254,0.0019,2,1,1
4365,1.1454046,1.1384043,1.15072686,1.14341749,-0.01232256,0.00198711,1635281490553,1635281490359,1635281490254,0.0017,1,1,1
4366,1.1455044,1.1384043,1.15072686,1.14341749,-0.01232256,0.00208691,1635281490663,1635281490467,1635281490254,0.0018,1,1,1
4367,1.14556428,1.1384043,1.15072686,1.14341749,-0.01232256,0.00214679,1635281490916,1635281490661,1635281490254,0.0019,1,1,1
4368,1.1455543,1.1384043,1.15072686,1.14341749,-0.01232256,0.00213681,1635281490958,1635281490751,1635281490254,0.0019,1,1,1
4369,1.14583374,1.1384043,1.1506968,1.14341749,-0.0122925,0.00241625,1635281491051,1635281490867,1635281490254,0.0021,2,1,1
4370,1.14598344,1.1384043,1.1506968,1.14341749,-0.0122925,0.00256595,1635281491160,1635281490959,1635281490254,0.0022,1,1,1
4371,1.14598444,1.1384043,1.15068678,1.14341749,-0.01228248,0.00256695,1635281491260,1635281491058,1635281490254,0.0022,2,1,1
4372,1.14608324,1.1384043,1.1506968,1.14341749,-0.0122925,0.00266575,1635281491354,1635281491151,1635281490254,0.0023,2,1,1
4373,1.14598544,1.1384043,1.15058658,1.14341749,-0.01218228,0.00256795,1635281491486,1635281491253,1635281490254,0.0022,2,1,1
4374,1.14572496,1.1384043,1.15068678,1.14341749,-0.01228248,0.00230747,1635281491607,1635281491357,1635281490254,0.002,2,1,1
4375,1.14546448,1.1384043,1.15061664,1.14341749,-0.01221234,0.00204699,1635281491664,1635281491450,1635281490254,0.0018,2,1,1
4376,1.14546448,1.1384043,1.1501958,1.14341749,-0.0117915,0.00204699,1635281491762,1635281491554,1635281490254,0.0018,0,1,1
4377,1.14546448,1.1384043,1.15018578,1.14341749,-0.01178148,0.00204699,1635281491852,1635281491659,1635281490254,0.0018,0,1,1
4378,1.14546448,1.1384043,1.150296,1.14341749,-0.0118917,0.00204699,1635281491955,1635281491756,1635281490254,0.0018,0,1,1
4379,1.14527486,1.1384043,1.15031604,1.14341749,-0.01191174,0.00185737,1635281492054,1635281491861,1635281490254,0.0016,2,1,1
4380,1.14532476,1.1384043,1.1502459,1.14341749,-0.0118416,0.00190727,1635281492154,1635281491961,1635281490254,0.0017,2,1,1
4381,1.14513514,1.1384043,1.14991524,1.14341749,-0.01151094,0.00171765,1635281492365,1635281492164,1635281490254,0.0015,2,1,1
4382,1.14512616,1.1384043,1.1498451,1.14341749,-0.0114408,0.00170867,1635281492450,1635281492255,1635281490254,0.0015,2,1,1
4383,1.14517506,1.1384043,1.1498451,1.14341749,-0.0114408,0.00175757,1635281492663,1635281492446,1635281490254,0.0015,1,1,1
4384,1.14517706,1.1384043,1.15011564,1.14341749,-0.01171134,0.00175957,1635281492762,1635281492558,1635281490254,0.0015,2,1,1
4385,1.14528484,1.1384043,1.15010562,1.14341749,-0.01170132,0.00186735,1635281492937,1635281492655,1635281490254,0.0016,2,1,1
4386,1.14519602,1.1384043,1.15007556,1.14341749,-0.01167126,0.00177853,1635281493021,1635281492855,1635281490254,0.0016,2,1,1
4387,1.14519602,1.1384043,1.14996534,1.14341749,-0.01156104,0.00177853,1635281493361,1635281493154,1635281490254,0.0016,0,1,1
4388,1.14519602,1.1384043,1.1499453,1.14341749,-0.011541,0.00177853,1635281493482,1635281493258,1635281490254,0.0016,0,1,1
4389,1.14526488,1.1384043,1.1499453,1.14341749,-0.011541,0.00184739,1635281493618,1635281493375,1635281490254,0.0016,1,1,1
4390,1.14521498,1.1384043,1.15006554,1.14341749,-0.01166124,0.00179749,1635281493651,1635281493439,1635281490254,0.0016,2,1,1
4391,1.14519602,1.1384043,1.14997536,1.14341749,-0.01157106,0.00177853,1635281493753,1635281493554,1635281490254,0.0016,2,1,1
4392,1.14519602,1.1384043,1.149795,1.14341749,-0.0113907,0.00177853,1635281493858,1635281493648,1635281490254,0.0016,0,1,1
4393,1.14519602,1.1384043,1.14997336,1.14341749,-0.01156906,0.00177853,1635281493966,1635281493755,1635281490254,0.0016,0,1,1
4394,1.145205,1.1384043,1.14997336,1.14341749,-0.01156906,0.00178751,1635281494048,1635281493801,1635281490254,0.0016,1,1,1
4395,1.14519602,1.1384043,1.14995532,1.14341749,-0.01155102,0.00177853,1635281494207,1635281493967,1635281490254,0.0016,2,1,1
4396,1.14519602,1.1384043,1.149795,1.14341749,-0.0113907,0.00177853,1635281494259,1635281494053,1635281490254,0.0016,0,1,1
4397,1.14519602,1.1384043,1.14993528,1.14341749,-0.01153098,0.00177853,1635281494348,1635281494156,1635281490254,0.0016,0,1,1
4398,1.14467606,1.13253459,1.14958458,1.14267656,-0.01704999,0.0019995,1635281682815,1635281682556,1635281682708,0.0017,2,1,0
4399,1.1448557,1.13253459,1.14958458,1.14267656,-0.01704999,0.00217914,1635281682856,1635281682665,1635281682711,0.0019,1,1,1
