Number,bayGate,bayBith,sellGate,sellBith,diffSell,diffBay,timeServer,timeGate,timeBith,percentBonus,bayOrSellGate,bayOrSellBith,init
9251,0.97740128,0.99825,0.98234076,1.00134011,0.01590924,-0.02393883,1635322166783,1635322166561,1635322166624,0.0162,2,0,1
9252,0.97740128,0.99825,0.98288995,1.00134011,0.01536005,-0.02393883,1635322166875,1635322166661,1635322166624,0.0156,0,0,1
9253,0.9749961,0.99825,0.978954,1.00134011,0.019296,-0.02634401,1635322166964,1635322166765,1635322166770,0.0197,2,0,1
9254,0.97503602,0.99825,0.97946502,1.00134011,0.01878498,-0.02630409,1635322167171,1635322166956,1635322166922,0.0192,2,0,1
9255,0.97573462,0.99825,0.98288995,1.00134011,0.01536005,-0.02560549,1635322167246,1635322167059,1635322167079,0.0156,2,0,1
9256,0.97658292,0.99825,0.98288995,1.00134011,0.01536005,-0.02475719,1635322167372,1635322167165,1635322167079,0.0156,1,0,1
9257,0.97682244,0.99825,0.98286991,1.00134011,0.01538009,-0.02451767,1635322167556,1635322167356,1635322167079,0.0156,2,0,1
9258,0.97580448,0.99825,0.98285989,1.00134011,0.01539011,-0.02553563,1635322167648,1635322167460,1635322167079,0.0157,2,0,1
9259,0.97612384,0.99825,0.98285989,1.00134011,0.01539011,-0.02521627,1635322167762,1635322167545,1635322167079,0.0157,1,0,1
9260,0.97633342,0.99825,0.98026662,1.00134011,0.01798338,-0.02500669,1635322167949,1635322167768,1635322167741,0.0183,2,0,1
9261,0.9756448,0.99825,0.98249106,1.00134011,0.01575894,-0.02569531,1635322168049,1635322167862,1635322167741,0.016,2,0,1
9262,0.9756448,0.99825,0.98249106,1.0013301,0.01575894,-0.0256853,1635322168067,1635322167862,1635322167943,0.016,2,0,0
9263,0.97416776,0.99825,0.97817244,1.0013301,0.02007756,-0.02716234,1635322168160,1635322167961,1635322167943,0.0205,2,0,1
9264,0.97425758,0.99825,0.9786033,1.0013301,0.0196467,-0.02707252,1635322168331,1635322168065,1635322168145,0.0201,2,0,1
9265,0.97363882,0.99825,0.9776247,1.0013301,0.0206253,-0.02769128,1635322168450,1635322168267,1635322168145,0.0211,2,0,1
9266,0.9708544,0.99825,0.976449,1.0013301,0.021801,-0.0304757,1635322168546,1635322168366,1635322168145,0.0223,2,0,1
9267,0.9708544,0.99825,0.9776247,1.0013301,0.0206253,-0.0304757,1635322168759,1635322168460,1635322168573,0.0211,0,0,1
9268,0.9708544,0.99825,0.9776247,1.00134011,0.0206253,-0.03048571,1635322168867,1635322168460,1635322168742,0.0211,0,0,0
9269,0.97086438,0.99825,0.97839288,1.00134011,0.01985712,-0.03047573,1635322168871,1635322168663,1635322168742,0.0203,2,0,1
9270,0.97258094,0.99825,0.97761468,1.00134011,0.02063532,-0.02875917,1635322168947,1635322168759,1635322168800,0.0211,2,0,1
9271,0.97741126,0.99825,0.98273154,1.00134011,0.01551846,-0.02392885,1635322169054,1635322168860,1635322168897,0.0158,2,0,1
9272,0.97219172,0.99825,0.98229066,1.00134011,0.01595934,-0.02914839,1635322169307,1635322169063,1635322169147,0.0162,2,0,1
9273,0.97219172,0.99825,0.98240088,1.00134011,0.01584912,-0.02914839,1635322169355,1635322169161,1635322169147,0.0161,0,0,1
9274,0.97219172,0.99825,0.98240088,1.0013301,0.01584912,-0.02913838,1635322169436,1635322169161,1635322169312,0.0161,0,0,0
9275,0.97246118,0.99825,0.98240088,1.0013301,0.01584912,-0.02886892,1635322169450,1635322169265,1635322169312,0.0161,1,0,1
9276,0.97313982,0.99825,0.98229066,1.0013301,0.01595934,-0.02819028,1635322169545,1635322169347,1635322169312,0.0162,2,0,1
9277,0.97783042,0.99825,0.98179968,1.0013301,0.01645032,-0.02349968,1635322169743,1635322169563,1635322169620,0.0168,2,0,1
9278,0.97706196,0.99825,0.98173956,1.0013301,0.01651044,-0.02426814,1635322169864,1635322169655,1635322169634,0.0168,2,0,1
9279,0.97706196,0.99825,0.98111832,1.0013301,0.01713168,-0.02426814,1635322169945,1635322169765,1635322169787,0.0175,0,0,1
9280,0.97706196,0.99825,0.98126862,1.0013301,0.01698138,-0.02426814,1635322170120,1635322169864,1635322169787,0.0173,0,0,1
