Number,buyGate,buyBith,sellGate,sellBith,diffSell,diffBuy,timeServer,timeGate,timeBith,percentBonus,buyOrSellGate,buyOrSellBith,init
55602,0.81625422,0.83017465,0.8195358,0.84251183,0.01063885,-0.0262576,1639162589134,1639162588934,1639162588483,0.013,1,1,1
55603,0.81638396,0.83017465,0.81990654,0.84251183,0.01026811,-0.02612786,1639162589317,1639162589108,1639162588483,0.0125,2,1,1
55604,0.81649374,0.83017465,0.82007688,0.84251183,0.01009777,-0.02601808,1639162589607,1639162589426,1639162589422,0.0123,2,1,1
55605,0.81650372,0.83017465,0.82016706,0.84251183,0.01000759,-0.02600811,1639162589862,1639162589626,1639162589422,0.0122,2,1,1
55606,0.81652368,0.83017465,0.82016706,0.84251183,0.01000759,-0.02598815,1639162589970,1639162589738,1639162589422,0.0122,1,1,1
55607,0.8165137,0.83017465,0.82016706,0.84251183,0.01000759,-0.02599812,1639162590090,1639162589831,1639162589422,0.0122,1,1,1
55608,0.8165636,0.83017465,0.82016706,0.84251183,0.01000759,-0.02594822,1639162590165,1639162589888,1639162589422,0.0122,1,1,1
55609,0.8165636,0.83017465,0.82012698,0.84251183,0.01004767,-0.02594822,1639162590266,1639162590020,1639162589422,0.0123,0,1,1
55610,0.81658356,0.83017465,0.82012698,0.84251183,0.01004767,-0.02592827,1639162590872,1639162590630,1639162590371,0.0123,1,1,1
55611,0.8165636,0.83017465,0.82007688,0.84251183,0.01009777,-0.02594822,1639162590978,1639162590731,1639162590371,0.0123,2,1,1
55612,0.8165636,0.83017465,0.82016706,0.84251183,0.01000759,-0.02594822,1639162591080,1639162590825,1639162590371,0.0122,0,1,1
55613,0.8166135,0.83017465,0.82016706,0.84251183,0.01000759,-0.02589832,1639162591183,1639162590929,1639162590371,0.0122,1,1,1
55614,0.8165636,0.83017465,0.82016706,0.84251183,0.01000759,-0.02594822,1639162591265,1639162590983,1639162590371,0.0122,1,1,1
55615,0.81663346,0.83017465,0.82016706,0.84251183,0.01000759,-0.02587836,1639162591378,1639162591128,1639162590371,0.0122,1,1,1
55616,0.8165636,0.83017465,0.82012698,0.84251183,0.01004767,-0.02594822,1639162591476,1639162591232,1639162591315,0.0123,2,1,1
55617,0.8166135,0.83017465,0.82016706,0.84251183,0.01000759,-0.02589832,1639162591582,1639162591329,1639162591315,0.0122,2,1,1
55618,0.81663346,0.83017465,0.82016706,0.84251183,0.01000759,-0.02587836,1639162592082,1639162591833,1639162591315,0.0122,1,1,1
55619,0.81664344,0.83017465,0.82016706,0.84251183,0.01000759,-0.02586838,1639162593065,1639162592825,1639162592288,0.0122,1,1,1
55620,0.81665342,0.83017465,0.82012698,0.84251183,0.01004767,-0.02585841,1639162593159,1639162592939,1639162592288,0.0123,2,1,1
55621,0.8166634,0.83017465,0.82016706,0.84251183,0.01000759,-0.02584842,1639162593259,1639162593037,1639162592288,0.0122,2,1,1
55622,0.81670332,0.83017465,0.82016706,0.84251183,0.01000759,-0.0258085,1639162593499,1639162593217,1639162593277,0.0122,1,1,1
55623,0.81670332,0.83017465,0.82012698,0.84251183,0.01004767,-0.0258085,1639162593662,1639162593433,1639162593277,0.0123,0,1,1
