Number,bayGate,bayBith,sellGate,sellBith,diffSell,diffBay,timeServer,timeGate,timeBith,percentBonus,bayOrSellGate,bayOrSellBith,init
502,1.10885784,1.11512511,1.11353262,1.12247134,0.00159249,-0.0136135,1634732128763,1634732128549,1634732128482,0.0014,0,1,1
503,1.10884786,1.11512511,1.11344244,1.12247134,0.00168267,-0.01362348,1634732128854,1634732128690,1634732128482,0.0015,2,1,1
504,1.10884786,1.11512511,1.11351258,1.12247134,0.00161253,-0.01362348,1634732128967,1634732128791,1634732128482,0.0014,0,1,1
505,1.10889776,1.11512511,1.11355266,1.12247134,0.00157245,-0.01357358,1634732129064,1634732128896,1634732128482,0.0014,2,1,1
506,1.10884786,1.11512511,1.11353262,1.12247134,0.00159249,-0.01362348,1634732129161,1634732128982,1634732128482,0.0014,2,1,1
507,1.10884786,1.11512511,1.1134725,1.12247134,0.00165261,-0.01362348,1634732129254,1634732129094,1634732128482,0.0015,0,1,1
508,1.10889776,1.11512511,1.1134725,1.12247134,0.00165261,-0.01357358,1634732129454,1634732129287,1634732129304,0.0015,1,1,1
509,1.11079396,1.11768063,1.11525606,1.12122979,0.00242457,-0.01043583,1634732720340,1634732718124,1634732720243,0.0022,2,1,0
510,1.11079496,1.11768063,1.11525606,1.12122979,0.00242457,-0.01043483,1634732720364,1634732720193,1634732720243,0.0022,1,1,1
511,1.11079396,1.11768063,1.11525606,1.12122979,0.00242457,-0.01043583,1634732720446,1634732720200,1634732720243,0.0022,1,1,1
512,1.13261024,1.13890343,1.1371698,1.14237619,0.00173362,-0.00976595,1634741933096,1634741932061,1634741932986,0.0015,1,1,0
513,1.1326801,1.13890343,1.13722992,1.14237619,0.00167351,-0.00969609,1634741936364,1634741936171,1634741935009,0.0015,2,1,1
514,1.13440664,1.14099975,1.13988522,1.14684176,0.00111453,-0.01243512,1634749390372,1634749390189,1634749389880,0.001,2,0,1
515,1.13464616,1.14099975,1.13920386,1.14684176,0.00179589,-0.0121956,1634749390473,1634749390297,1634749390283,0.0016,2,0,1
516,1.13525494,1.14099975,1.13981508,1.14684176,0.00118467,-0.01158682,1634749391063,1634749390894,1634749390283,0.001,2,0,1
517,1.135225,1.14099975,1.13991528,1.14684176,0.00108447,-0.01161676,1634749391213,1634749390995,1634749390283,0.001,2,0,1
518,1.13459626,1.14099975,1.13915376,1.14684176,0.00184599,-0.0122455,1634749391275,1634749391095,1634749390283,0.0016,2,0,1
519,1.1338278,1.14099975,1.13900346,1.14684176,0.00199629,-0.01301396,1634749391356,1634749391185,1634749390283,0.0018,2,0,1
520,1.13445654,1.14099975,1.13963472,1.14684176,0.00136503,-0.01238522,1634749391458,1634749391283,1634749390283,0.0012,2,0,1
521,1.13469606,1.14099975,1.13964474,1.14684176,0.00135501,-0.0121457,1634749391739,1634749391495,1634749390283,0.0012,2,0,1
522,1.13469606,1.14099975,1.1393241,1.14684176,0.00167565,-0.0121457,1634749391755,1634749391588,1634749390283,0.0015,0,0,1
523,1.13469606,1.14099975,1.13958462,1.14684176,0.00141513,-0.0121457,1634749391856,1634749391675,1634749390283,0.0012,0,0,1
524,1.13473598,1.14099975,1.13958462,1.14684176,0.00141513,-0.01210578,1634749392218,1634749391984,1634749390283,0.0012,1,0,1
525,1.13469606,1.14099975,1.13958462,1.14684176,0.00141513,-0.0121457,1634749392261,1634749392081,1634749390283,0.0012,1,0,1
526,1.13469606,1.14099975,1.13956458,1.14684176,0.00143517,-0.0121457,1634749392380,1634749392197,1634749392205,0.0013,0,0,1
527,1.13469606,1.14099975,1.13955456,1.14684176,0.00144519,-0.0121457,1634749392458,1634749392267,1634749392205,0.0013,0,0,1
528,1.13521502,1.14200798,1.14009564,1.14697193,0.00191234,-0.0117569,1634760982897,1634760982375,1634760982748,0.0017,1,1,0
529,1.13521502,1.141998,1.14009564,1.14697193,0.00190236,-0.0117569,1634760982906,1634760982375,1634760982751,0.0017,1,1,0
530,1.13525494,1.141998,1.14010566,1.14697193,0.00189234,-0.01171699,1634760983178,1634760982966,1634760982753,0.0017,2,1,1
