Number,bayGate,bayBith,sellGate,sellBith,diffSell,diffBay,timeServer,timeGate,timeBith,percentBonus,bayOrSellGate,bayOrSellBith,init
6835,1.10215128,1.1080575,1.10677914,1.11709463,0.00127836,-0.01494335,1635315449943,1635315449753,1635315440920,0.0012,2,0,1
6836,1.10207144,1.1080575,1.1069595,1.11709463,0.001098,-0.01502318,1635315450043,1635315449855,1635315440920,0.001,2,0,1
6837,1.10207144,1.1080575,1.10694948,1.11709463,0.00110802,-0.01502318,1635315450148,1635315449929,1635315440920,0.001,0,0,1
6838,1.10215128,1.1080575,1.10692944,1.11709463,0.00112806,-0.01494335,1635315450944,1635315450732,1635315440920,0.001,2,0,1
6839,1.10216126,1.1080575,1.10672904,1.11709463,0.00132846,-0.01493336,1635315451277,1635315451047,1635315440920,0.0012,2,0,1
6840,1.10215128,1.1080575,1.106709,1.11709463,0.0013485,-0.01494335,1635315451342,1635315451143,1635315440920,0.0012,2,0,1
6841,1.10222114,1.1080575,1.10677914,1.11709463,0.00127836,-0.01487349,1635315451746,1635315451546,1635315440920,0.0012,2,0,1
6842,1.10223112,1.1080575,1.10672904,1.11709463,0.00132846,-0.0148635,1635315452163,1635315451930,1635315440920,0.0012,2,0,1
6843,1.10215128,1.1080575,1.10672904,1.11709463,0.00132846,-0.01494335,1635315452363,1635315452164,1635315440920,0.0012,1,0,1
6844,1.10222114,1.1080575,1.10672904,1.11709463,0.00132846,-0.01487349,1635315453562,1635315453345,1635315440920,0.0012,1,0,1
6845,1.10217124,1.1080575,1.10672904,1.11709463,0.00132846,-0.01492339,1635315453651,1635315453446,1635315440920,0.0012,1,0,1
6846,1.10222114,1.1080575,1.10702964,1.11709463,0.00102786,-0.01487349,1635315453802,1635315453544,1635315440920,0.0009,2,0,1
6847,1.10240078,1.1080575,1.10687934,1.11709463,0.00117816,-0.01469384,1635315453845,1635315453647,1635315440920,0.0011,2,0,1
6848,1.10227104,1.1080575,1.10687934,1.11709463,0.00117816,-0.01482359,1635315453955,1635315453755,1635315440920,0.0011,1,0,1
6849,1.1024407,1.1080575,1.10687934,1.11709463,0.00117816,-0.01465393,1635315454053,1635315453854,1635315440920,0.0011,1,0,1
6850,1.1024417,1.1080575,1.10687934,1.11709463,0.00117816,-0.01465293,1635315454157,1635315453956,1635315440920,0.0011,1,0,1
