Number,buyGate,buyBith,sellGate,sellBith,diffSell,diffBuy,timeServer,timeGate,timeBith,percentBonus,buyOrSellGate,buyOrSellBith,init
253802,0.97792024,0.88834268,0.9819099,0.90155554,-0.09356723,0.0763647,1640245594909,1640245594701,1640245592125,0.0847,2,0,1
253803,0.9778903,0.88834268,0.98188986,0.90155554,-0.09354719,0.07633476,1640245595085,1640245594908,1640245594867,0.0847,2,0,1
253804,0.9776907,0.88834268,0.98174958,0.90155554,-0.09340691,0.07613516,1640245595403,1640245595200,1640245594867,0.0844,2,0,1
253805,0.9776907,0.88834268,0.98177964,0.90155554,-0.09343697,0.07613516,1640245595504,1640245595290,1640245594867,0.0844,0,0,1
253806,0.9773913,0.88834268,0.98161932,0.90155554,-0.09327664,0.07583576,1640245595587,1640245595392,1640245594867,0.0841,2,0,1
253807,0.9773913,0.88834268,0.98156922,0.90155554,-0.09322655,0.07583576,1640245595693,1640245595493,1640245594867,0.0841,0,0,1
253808,0.9773913,0.88834268,0.98177964,0.90155554,-0.09343697,0.07583576,1640245595807,1640245595597,1640245594867,0.0841,0,0,1
253809,0.97706196,0.88834268,0.98177964,0.90155554,-0.09343697,0.07550642,1640245595886,1640245595706,1640245594867,0.0838,1,0,1
253810,0.9769422,0.88834268,0.98176962,0.90155554,-0.09342695,0.07538666,1640245596036,1640245595797,1640245594867,0.0836,2,0,1
253811,0.97696216,0.88834268,0.9817596,0.90155554,-0.09341692,0.07540662,1640245596111,1640245595893,1640245594867,0.0836,2,0,1
253812,0.9769921,0.88834268,0.9817596,0.90155554,-0.09341692,0.07543656,1640245596212,1640245595995,1640245594867,0.0837,1,0,1
253813,0.97695218,0.88834268,0.98151912,0.90155554,-0.09317644,0.07539664,1640245596331,1640245596109,1640245594867,0.0836,2,0,1
253814,0.97688232,0.88834268,0.9817596,0.90155554,-0.09341692,0.07532678,1640245596385,1640245596198,1640245594867,0.0836,2,0,1
253815,0.97688232,0.88834268,0.98173956,0.90155554,-0.09339688,0.07532678,1640245596487,1640245596276,1640245594867,0.0836,0,0,1
