Number,buyGate,buyBith,sellGate,sellBith,diffSell,diffBuy,timeServer,timeGate,timeBith,percentBonus,buyOrSellGate,buyOrSellBith,init
184151,0.88755134,0.84022703,0.89139924,0.85776086,-0.05117221,0.02979048,1640065452289,1640065452096,1640065445784,0.0347,2,1,1
184152,0.88755134,0.84022703,0.89139924,0.85775085,-0.05117221,0.02980049,1640065452335,1640065452096,1640065452234,0.0347,2,0,0
184153,0.88759126,0.84022703,0.89139924,0.85775085,-0.05117221,0.02984041,1640065452379,1640065452187,1640065452234,0.0348,1,0,1
184154,0.88744156,0.84022703,0.89109864,0.85775085,-0.05087162,0.02969071,1640065452975,1640065452788,1640065452234,0.0346,2,0,1
184155,0.88744156,0.84022703,0.89121888,0.85775085,-0.05099186,0.02969071,1640065453076,1640065452888,1640065452234,0.0346,0,0,1
184156,0.88744156,0.84022703,0.89100846,0.85775085,-0.05078143,0.02969071,1640065453222,1640065452999,1640065452234,0.0346,0,0,1
184157,0.88749146,0.84022703,0.89138922,0.85775085,-0.05116219,0.02974061,1640065453874,1640065453697,1640065452234,0.0347,2,0,1
184158,0.88749146,0.84022703,0.89134914,0.85775085,-0.05112211,0.02974061,1640065453975,1640065453790,1640065452234,0.0347,0,0,1
184159,0.88756132,0.84022703,0.89134914,0.85775085,-0.05112211,0.02981047,1640065454067,1640065453898,1640065452234,0.0348,1,0,1
184160,0.88745154,0.84022703,0.89130906,0.85775085,-0.05108204,0.02970069,1640065454360,1640065454182,1640065452234,0.0346,2,0,1
184161,0.88745154,0.84022703,0.89135916,0.85775085,-0.05113214,0.02970069,1640065454466,1640065454292,1640065452234,0.0346,0,0,1
184162,0.88746152,0.84022703,0.89124894,0.85775085,-0.05102191,0.02971067,1640065454559,1640065454394,1640065452234,0.0346,2,0,1
184163,0.88749146,0.84022703,0.89124894,0.85775085,-0.05102191,0.02974061,1640065454759,1640065454597,1640065452234,0.0347,1,0,1
184164,0.8875214,0.84022703,0.89124894,0.85775085,-0.05102191,0.02977055,1640065456066,1640065455896,1640065452234,0.0347,1,0,1
184165,0.88758128,0.84022703,0.89124894,0.85775085,-0.05102191,0.02983043,1640065456464,1640065456289,1640065452234,0.0348,1,0,1
184166,0.88764116,0.84022703,0.89124894,0.85775085,-0.05102191,0.02989031,1640065456567,1640065456394,1640065452234,0.0348,1,0,1
184167,0.88765114,0.84022703,0.89129904,0.85775085,-0.05107201,0.02990029,1640065456676,1640065456472,1640065452234,0.0349,2,0,1
184168,0.88765114,0.84022703,0.89123892,0.85775085,-0.0510119,0.02990029,1640065456779,1640065456592,1640065456648,0.0349,0,0,1
184169,0.8876711,0.84022703,0.89130906,0.85775085,-0.05108204,0.02992025,1640065456882,1640065456695,1640065456737,0.0349,2,0,1
184170,0.8876711,0.84022703,0.89136918,0.85775085,-0.05114215,0.02992025,1640065456982,1640065456790,1640065456737,0.0349,0,0,1
184171,0.88753138,0.84022703,0.89140926,0.85775085,-0.05118223,0.02978053,1640065457066,1640065456891,1640065456737,0.0347,2,0,1
184172,0.88753138,0.84022703,0.89138922,0.85775085,-0.05116219,0.02978053,1640065457226,1640065456972,1640065456737,0.0347,0,0,1
184173,0.88753138,0.84040671,0.89138922,0.85775085,-0.05098251,0.02978053,1640065459465,1640065456972,1640065459362,0.0347,0,1,0
184174,0.88753138,0.84040671,0.89131908,0.85775085,-0.05091237,0.02978053,1640065460472,1640065460289,1640065459362,0.0347,0,1,1
184175,0.88753138,0.84040671,0.89129904,0.85775085,-0.05089233,0.02978053,1640065460570,1640065460390,1640065459362,0.0347,0,1,1
184176,0.8875713,0.84040671,0.89129904,0.85775085,-0.05089233,0.02982045,1640065460859,1640065460683,1640065459362,0.0348,1,1,1
