Number,buyGate,buyBith,sellGate,sellBith,diffSell,diffBuy,timeServer,timeGate,timeBith,percentBonus,buyOrSellGate,buyOrSellBith,init
185751,0.8963038,0.83853,0.90026694,0.84447427,-0.06173694,0.05182953,1640067167992,1640067167806,1640067165089,0.0614,0,0,1
185752,0.89634372,0.83853,0.90026694,0.84447427,-0.06173694,0.05186945,1640067168078,1640067167895,1640067165089,0.0614,1,0,1
185753,0.89638364,0.83853,0.90010662,0.84447427,-0.06157662,0.05190936,1640067168181,1640067167992,1640067165089,0.0615,2,0,1
185754,0.8964535,0.83853,0.9000966,0.84447427,-0.0615666,0.05197923,1640067168266,1640067168085,1640067165089,0.0616,2,0,1
185755,0.89638364,0.83853,0.90008658,0.84447427,-0.06155658,0.05190936,1640067168363,1640067168194,1640067165089,0.0615,2,0,1
185756,0.89647346,0.83853,0.90010662,0.84447427,-0.06157662,0.05199919,1640067168680,1640067168492,1640067165089,0.0616,2,0,1
185757,0.89639362,0.83853,0.90018678,0.84447427,-0.06165678,0.05191935,1640067168816,1640067168590,1640067165089,0.0615,2,0,1
185758,0.89641358,0.83853,0.90038718,0.84447427,-0.06185718,0.0519393,1640067168893,1640067168690,1640067165089,0.0615,2,0,1
185759,0.89642356,0.83853,0.90031704,0.84447427,-0.06178704,0.05194929,1640067168983,1640067168791,1640067165089,0.0615,2,0,1
185760,0.89644352,0.83853,0.90030702,0.84447427,-0.06177702,0.05196925,1640067169061,1640067168895,1640067165089,0.0615,2,0,1
185761,0.8964535,0.83853,0.90020682,0.84447427,-0.06167682,0.05197923,1640067169175,1640067168992,1640067165089,0.0616,2,0,1
185762,0.8964535,0.83853,0.90027696,0.84447427,-0.06174696,0.05197923,1640067169261,1640067169095,1640067165089,0.0616,0,0,1
185763,0.89653334,0.83853,0.90027696,0.84447427,-0.06174696,0.05205907,1640067169563,1640067169392,1640067169347,0.0616,1,0,1
185764,0.89638364,0.83853,0.9002469,0.84447427,-0.0617169,0.05190936,1640067169866,1640067169685,1640067169347,0.0615,2,0,1
185765,0.89647346,0.83853,0.90031704,0.84447427,-0.06178704,0.05199919,1640067169976,1640067169789,1640067169347,0.0616,2,0,1
185766,0.8965034,0.83853,0.90031704,0.84447427,-0.06178704,0.05202913,1640067170072,1640067169870,1640067169889,0.0616,1,0,1
185767,0.89666308,0.83853,0.90050742,0.84447427,-0.06197742,0.05218881,1640067170579,1640067170392,1640067169889,0.0618,2,0,1
185768,0.89663314,0.83853,0.90040722,0.84447427,-0.06187722,0.05215887,1640067170680,1640067170492,1640067169889,0.0618,2,0,1
185769,0.89647346,0.83853,0.9004473,0.84447427,-0.0619173,0.05199919,1640067170770,1640067170577,1640067169889,0.0616,2,0,1
185770,0.89647346,0.83853,0.90036714,0.84447427,-0.06183714,0.05199919,1640067170872,1640067170687,1640067169889,0.0616,0,0,1
185771,0.89647346,0.83853,0.9004473,0.84447427,-0.0619173,0.05199919,1640067171015,1640067170781,1640067169889,0.0616,0,0,1
185772,0.89496648,0.84057641,0.89881404,0.84447427,-0.05823763,0.05049221,1640067228973,1640067228400,1640067228861,0.0598,2,1,0
185773,0.89496648,0.84057641,0.8987439,0.84447427,-0.05816749,0.05049221,1640067229070,1640067228888,1640067228861,0.0598,0,1,1
