Number,bayGate,bayBith,sellGate,sellBith,diffSell,diffBay,timeServer,timeGate,timeBith,percentBonus,bayOrSellGate,bayOrSellBith,init
2702,1.08314936,1.08920056,1.0875708,1.09574797,0.00162976,-0.01259861,1634985527447,1634985527277,1634985526660,0.0015,0,1,1
2703,1.08314936,1.08920056,1.08760086,1.09574797,0.0015997,-0.01259861,1634985527560,1634985527376,1634985527451,0.0015,0,1,1
2704,1.08314936,1.08920056,1.08755076,1.09574797,0.0016498,-0.01259861,1634985527694,1634985527486,1634985527603,0.0015,0,1,1
2705,1.08314936,1.08920056,1.0877211,1.09574797,0.00147946,-0.01259861,1634985527742,1634985527587,1634985527603,0.0014,0,1,1
2706,1.08314936,1.08920056,1.08766098,1.09574797,0.00153958,-0.01259861,1634985527950,1634985527777,1634985527603,0.0014,0,1,1
2707,1.08319926,1.08920056,1.08766098,1.09574797,0.00153958,-0.01254871,1634985528368,1634985528045,1634985528287,0.0014,1,1,1
2708,1.08320924,1.08920056,1.08766098,1.09574797,0.00153958,-0.01253873,1634985528559,1634985528390,1634985528287,0.0014,1,1,1
2709,1.08320924,1.08920056,1.08789144,1.09574797,0.00130912,-0.01253873,1634985528653,1634985528468,1634985528494,0.0012,0,1,1
2710,1.08320924,1.08920056,1.08778122,1.09574797,0.00141934,-0.01253873,1634985529859,1634985529509,1634985529211,0.0013,0,1,1
2711,1.08320924,1.08920056,1.08773112,1.09574797,0.00146944,-0.01253873,1634985530748,1634985530591,1634985530583,0.0014,0,1,1
2712,1.0815825,1.08709425,1.08593754,1.09238378,0.00115671,-0.01080128,1634985651801,1634985651576,1634985651724,0.0011,2,0,0
2713,1.0815825,1.08739372,1.08593754,1.09238378,0.00145618,-0.01080128,1634985651813,1634985651576,1634985651726,0.0013,2,1,0
2714,1.08155256,1.08739372,1.08590748,1.09238378,0.00148624,-0.01083122,1634985651946,1634985651797,1634985651726,0.0014,2,1,1
2715,1.08155256,1.08739372,1.08589746,1.09238378,0.00149626,-0.01083122,1634985652168,1634985651823,1634985651726,0.0014,0,1,1
2716,1.08155256,1.08709425,1.08589746,1.09238378,0.00119679,-0.01083122,1634985653184,1634985651823,1634985653108,0.0011,0,1,0
2717,1.08015536,1.08574661,1.08470508,1.09238378,0.00104153,-0.01222842,1634985929388,1634985929184,1634985929040,0.001,0,1,1
2718,1.08015536,1.08574661,1.08469506,1.09238378,0.00105155,-0.01222842,1634985929464,1634985929281,1634985929040,0.001,0,1,1
2719,1.08789984,1.09449128,1.09262088,1.09779053,0.0018704,-0.00989069,1634988335418,1634988334979,1634988335285,0.0017,2,1,0
2720,1.08789984,1.09449128,1.0925808,1.09779053,0.00191048,-0.00989069,1634988335658,1634988335471,1634988335454,0.0017,0,1,1
2721,1.08784994,1.09449128,1.0925307,1.09779053,0.00196058,-0.00994058,1634988335882,1634988335678,1634988335454,0.0018,2,1,1
2722,1.08784994,1.09449128,1.09234032,1.09779053,0.00215096,-0.00994058,1634988336756,1634988336587,1634988336203,0.002,0,1,1
2723,1.08783996,1.09449128,1.09250064,1.09779053,0.00199064,-0.00995057,1634988336861,1634988336680,1634988336203,0.0018,2,1,1
2724,1.08783996,1.09449128,1.09241046,1.09779053,0.00208082,-0.00995057,1634988336964,1634988336775,1634988336203,0.0019,0,1,1
2725,1.08773018,1.09449128,1.0924305,1.09779053,0.00206078,-0.01006035,1634988337141,1634988336981,1634988336203,0.0019,2,1,1
2726,1.08778008,1.09449128,1.09234032,1.09779053,0.00215096,-0.01001044,1634988337242,1634988337091,1634988336203,0.002,2,1,1
2727,1.08778008,1.09449128,1.0924305,1.09779053,0.00206078,-0.01001044,1634988337344,1634988337127,1634988337139,0.0019,0,1,1
2728,1.08778008,1.09449128,1.09232028,1.09779053,0.002171,-0.01001044,1634988337547,1634988337384,1634988337139,0.002,0,1,1
2729,1.08778008,1.09449128,1.09231026,1.09779053,0.00218102,-0.01001044,1634988337692,1634988337468,1634988337139,0.002,0,1,1
2730,1.08778008,1.09449128,1.09225014,1.09779053,0.00224114,-0.01001044,1634988338049,1634988337882,1634988337642,0.0021,0,1,1
2731,1.08778008,1.09449128,1.09219002,1.09779053,0.00230126,-0.01001044,1634988338144,1634988337973,1634988337642,0.0021,0,1,1
2732,1.08778008,1.09449128,1.09216998,1.09779053,0.0023213,-0.01001044,1634988338365,1634988338123,1634988337642,0.0021,0,1,1
