Number,buyGate,buyBith,sellGate,sellBith,diffSell,diffBuy,timeServer,timeGate,timeBith,percentBonus,buyOrSellGate,buyOrSellBith,init
11102,0.84417826,0.87302952,0.8476419,0.88104994,0.02538762,-0.03687168,1639142396316,1639142395561,1639142396207,0.03,0,0,0
11103,0.84417826,0.87302952,0.8476419,0.88103993,0.02538762,-0.03686167,1639142396478,1639142395561,1639142396369,0.03,0,0,0
11104,0.84417826,0.86848748,0.8476419,0.88103993,0.02084558,-0.03686167,1639142396510,1639142395561,1639142396401,0.0246,0,1,0
11105,0.84417826,0.87293968,0.8476419,0.88103993,0.02529778,-0.03686167,1639142396520,1639142395561,1639142396408,0.0298,0,1,0
11106,0.84417826,0.86848748,0.8476419,0.88103993,0.02084558,-0.03686167,1639142396579,1639142395561,1639142396469,0.0246,0,1,0
11107,0.84417826,0.87268013,0.8476419,0.88103993,0.02503823,-0.03686167,1639142396586,1639142395561,1639142396475,0.0295,0,1,0
11108,0.84417826,0.87269012,0.8476419,0.88103993,0.02504822,-0.03686167,1639142396659,1639142395561,1639142396526,0.0296,0,1,0
11109,0.84417826,0.87269012,0.8476419,0.88104994,0.02504822,-0.03687168,1639142396710,1639142395561,1639142396599,0.0296,0,0,0
11110,0.84417826,0.87269012,0.8476419,0.88103993,0.02504822,-0.03686167,1639142397798,1639142395561,1639142397690,0.0296,0,0,0
11111,0.84417826,0.87265018,0.8476419,0.88103993,0.02500828,-0.03686167,1639142398022,1639142395561,1639142397914,0.0295,0,1,0
11112,0.84417826,0.87266017,0.8476419,0.88103993,0.02501827,-0.03686167,1639142398170,1639142395561,1639142398061,0.0295,0,1,0
11113,0.84417826,0.87266017,0.84763188,0.88103993,0.02502829,-0.03686167,1639142398279,1639142398030,1639142398126,0.0295,0,1,1
11114,0.84417826,0.87258031,0.84763188,0.88103993,0.02494843,-0.03686167,1639142398311,1639142398030,1639142398200,0.0294,0,1,0
11115,0.84417826,0.86848748,0.84763188,0.88103993,0.0208556,-0.03686167,1639142398312,1639142398030,1639142398205,0.0246,0,1,0
11116,0.84417826,0.87246052,0.84763188,0.88103993,0.02482864,-0.03686167,1639142398327,1639142398030,1639142398209,0.0293,0,1,0
11117,0.84417826,0.8724705,0.84763188,0.88103993,0.02483862,-0.03686167,1639142398448,1639142398030,1639142398339,0.0293,0,1,0
11118,0.84417826,0.86848748,0.84763188,0.88103993,0.0208556,-0.03686167,1639142398566,1639142398030,1639142398456,0.0246,0,1,0
11119,0.84417826,0.87267015,0.84763188,0.88103993,0.02503827,-0.03686167,1639142398633,1639142398030,1639142398523,0.0295,0,1,0
11120,0.84417826,0.86848748,0.84763188,0.88103993,0.0208556,-0.03686167,1639142398672,1639142398030,1639142398561,0.0246,0,1,0
11121,0.84417826,0.87250045,0.84763188,0.88103993,0.02486857,-0.03686167,1639142398674,1639142398030,1639142398564,0.0293,0,1,0
11122,0.84417826,0.87251043,0.84763188,0.88103993,0.02487855,-0.03686167,1639142398722,1639142398030,1639142398611,0.0294,0,1,0
11123,0.84417826,0.87251043,0.8476419,0.88103993,0.02486853,-0.03686167,1639142398769,1639142398523,1639142398633,0.0293,0,1,1
11124,0.84417826,0.86848748,0.8476419,0.88103993,0.02084558,-0.03686167,1639142398898,1639142398523,1639142398785,0.0246,0,1,0
11125,0.84419822,0.86848748,0.84763188,0.88103993,0.0208556,-0.03684171,1639142398968,1639142398731,1639142398836,0.0246,2,1,1
11126,0.84419822,0.86848748,0.84763188,0.88102991,0.0208556,-0.03683169,1639142399045,1639142398731,1639142398936,0.0246,2,0,0
11127,0.84417826,0.86848748,0.84767196,0.88102991,0.02081552,-0.03685165,1639142399072,1639142398771,1639142398936,0.0246,2,0,1
11128,0.84417826,0.87276998,0.84767196,0.88102991,0.02509801,-0.03685165,1639142399242,1639142398771,1639142399131,0.0296,2,1,0
11129,0.84418824,0.87276998,0.84763188,0.88102991,0.02513809,-0.03684167,1639142399379,1639142399143,1639142399238,0.0297,2,1,1
11130,0.84418824,0.86848748,0.84763188,0.88102991,0.0208556,-0.03684167,1639142399389,1639142399143,1639142399276,0.0246,2,1,0
11131,0.84418824,0.87246052,0.84763188,0.88102991,0.02482864,-0.03684167,1639142399403,1639142399143,1639142399279,0.0293,2,1,0
11132,0.84418824,0.87246052,0.84763188,0.88103993,0.02482864,-0.03685169,1639142399524,1639142399143,1639142399411,0.0293,2,0,0
11133,0.84418824,0.86848748,0.84763188,0.88103993,0.0208556,-0.03685169,1639142399541,1639142399143,1639142399430,0.0246,2,1,0
11134,0.84418824,0.87242059,0.84763188,0.88103993,0.02478871,-0.03685169,1639142399543,1639142399143,1639142399434,0.0292,2,1,0
11135,0.84418824,0.87242059,0.84767196,0.88103993,0.02474863,-0.03685169,1639142399863,1639142399618,1639142399750,0.0292,0,1,1
11136,0.84419822,0.87242059,0.8475918,0.88103993,0.02482879,-0.03684171,1639142400171,1639142399920,1639142399984,0.0293,2,1,1
11137,0.84419822,0.86848748,0.8475918,0.88103993,0.02089568,-0.03684171,1639142400228,1639142399920,1639142400116,0.0247,2,1,0
