Number,buyGate,buyBith,sellGate,sellBith,diffSell,diffBuy,timeServer,timeGate,timeBith,percentBonus,buyOrSellGate,buyOrSellBith,init
270902,0.90302034,0.86604177,0.90693024,0.87508249,-0.04088847,0.02793785,1640390857444,1640390857189,1640390843049,0.0319,2,1,1
270903,0.90311016,0.86604177,0.90693024,0.87508249,-0.04088847,0.02802767,1640390857548,1640390857218,1640390843049,0.032,1,1,1
270904,0.90311016,0.86604177,0.9069102,0.87508249,-0.04086843,0.02802767,1640390858748,1640390858508,1640390858463,0.032,0,1,1
270905,0.90319,0.86604177,0.9069102,0.87508249,-0.04086843,0.02810751,1640390859374,1640390859205,1640390858463,0.0321,1,1,1
270906,0.90327982,0.86604177,0.9069102,0.87508249,-0.04086843,0.02819733,1640390859468,1640390859299,1640390858463,0.0322,1,1,1
270907,0.90319,0.86604177,0.9069102,0.87508249,-0.04086843,0.02810751,1640390859649,1640390859400,1640390858463,0.0321,1,1,1
270908,0.90319,0.86604177,0.90693024,0.87508249,-0.04088847,0.02810751,1640390860552,1640390860291,1640390858463,0.0321,0,1,1
270909,0.90319998,0.86604177,0.90693024,0.87508249,-0.04088847,0.02811749,1640390860844,1640390860588,1640390858463,0.0321,1,1,1
270910,0.90320996,0.86604177,0.90693024,0.87508249,-0.04088847,0.02812747,1640390861143,1640390860863,1640390858463,0.0321,1,1,1
270911,0.90321994,0.86604177,0.90692022,0.87508249,-0.04087845,0.02813745,1640390861247,1640390860971,1640390858463,0.0322,2,1,1
270912,0.90321994,0.86604177,0.90693024,0.87508249,-0.04088847,0.02813745,1640390861354,1640390861098,1640390858463,0.0322,0,1,1
270913,0.90320996,0.86604177,0.90692022,0.87508249,-0.04087845,0.02812747,1640390861548,1640390861289,1640390858463,0.0321,2,1,1
270914,0.90321994,0.86604177,0.90693024,0.87508249,-0.04088847,0.02813745,1640390861652,1640390861402,1640390858463,0.0322,2,1,1
270915,0.90321994,0.86604177,0.90693024,0.87499238,-0.04088847,0.02822757,1640390861810,1640390861402,1640390861696,0.0323,2,0,0
270916,0.90320996,0.86604177,0.90692022,0.87499238,-0.04087845,0.02821759,1640390861965,1640390861707,1640390861696,0.0322,2,0,1
270917,0.90301036,0.86604177,0.90677994,0.87499238,-0.04073817,0.02801798,1640390862173,1640390861998,1640390861696,0.032,2,0,1
270918,0.90301036,0.86604177,0.90671982,0.87499238,-0.04067805,0.02801798,1640390862345,1640390862098,1640390861696,0.032,0,0,1
270919,0.90292054,0.86604177,0.90659958,0.87499238,-0.04055781,0.02792816,1640390862454,1640390862208,1640390861696,0.0319,2,0,1
270920,0.90292054,0.86604177,0.90654948,0.87499238,-0.04050771,0.02792816,1640390862546,1640390862275,1640390861696,0.0319,0,0,1
270921,0.9029405,0.86604177,0.90681,0.87499238,-0.04076823,0.02794812,1640390864663,1640390864400,1640390864152,0.0319,2,0,1
270922,0.90311016,0.86604177,0.90681,0.87499238,-0.04076823,0.02811778,1640390865161,1640390864892,1640390864953,0.0321,1,0,1
270923,0.90318002,0.86604177,0.90681,0.87499238,-0.04076823,0.02818764,1640390865245,1640390865006,1640390864953,0.0322,1,0,1
270924,0.90322992,0.86604177,0.90690018,0.87499238,-0.04085841,0.02823754,1640390865342,1640390865107,1640390864953,0.0323,2,0,1
270925,0.90326984,0.86604177,0.90690018,0.87499238,-0.04085841,0.02827746,1640390865544,1640390865274,1640390864953,0.0323,1,0,1
270926,0.9032898,0.86604177,0.90718074,0.87499238,-0.04113897,0.02829742,1640390866165,1640390865989,1640390864953,0.0323,2,0,1
270927,0.90336964,0.86604177,0.90718074,0.87499238,-0.04113897,0.02837726,1640390866272,1640390866094,1640390866091,0.0324,1,0,1
270928,0.90330976,0.86604177,0.90710058,0.87499238,-0.04105881,0.02831739,1640390866361,1640390866193,1640390866091,0.0324,2,0,1
270929,0.90331974,0.86604177,0.90710058,0.87499238,-0.04105881,0.02832736,1640390866548,1640390866292,1640390866091,0.0324,1,0,1
270930,0.90330976,0.86604177,0.90700038,0.87499238,-0.04095861,0.02831739,1640390866646,1640390866400,1640390866091,0.0324,2,0,1
270931,0.90327982,0.86604177,0.90697032,0.87499238,-0.04092855,0.02828744,1640390866746,1640390866464,1640390866091,0.0323,2,0,1
270932,0.90330976,0.86604177,0.90697032,0.87499238,-0.04092855,0.02831739,1640390866960,1640390866798,1640390866091,0.0324,1,0,1
270933,0.90332972,0.86604177,0.90700038,0.87499238,-0.04095861,0.02833734,1640390867140,1640390866907,1640390866091,0.0324,2,0,1
270934,0.90332972,0.86604177,0.90718074,0.87499238,-0.04113897,0.02833734,1640390867255,1640390867004,1640390866091,0.0324,0,0,1
270935,0.90312014,0.86604177,0.90687012,0.87499238,-0.04082835,0.02812776,1640390867670,1640390867492,1640390866091,0.0321,2,0,1
270936,0.90312014,0.86604177,0.90685008,0.87499238,-0.04080831,0.02812776,1640390867845,1640390867582,1640390866091,0.0321,0,0,1
270937,0.90312014,0.86604177,0.90684006,0.87499238,-0.04079829,0.02812776,1640390868061,1640390867899,1640390866091,0.0321,0,0,1
270938,0.90312014,0.86604177,0.90676992,0.87499238,-0.04072815,0.02812776,1640390868161,1640390868000,1640390866091,0.0321,0,0,1
270939,0.90313012,0.86604177,0.9067599,0.87499238,-0.04071813,0.02813774,1640390868355,1640390868105,1640390866091,0.0322,2,0,1
270940,0.90312014,0.86604177,0.90674988,0.87499238,-0.04070811,0.02812776,1640390868455,1640390868144,1640390866091,0.0321,2,0,1
270941,0.90312014,0.86605175,0.90674988,0.87498236,-0.04069813,0.02813778,1640390874061,1640390868144,1640390873949,0.0322,2,1,0
270942,0.90327982,0.86605175,0.9069102,0.87498236,-0.04085845,0.02829746,1640390876544,1640390876305,1640390873949,0.0323,2,1,1
270943,0.90336964,0.86605175,0.90710058,0.87498236,-0.04104883,0.02838728,1640390878253,1640390878008,1640390873949,0.0324,2,1,1
270944,0.90337962,0.86605175,0.90710058,0.87498236,-0.04104883,0.02839726,1640390878542,1640390878302,1640390873949,0.0325,1,1,1
270945,0.90342952,0.86605175,0.90710058,0.87498236,-0.04104883,0.02844716,1640390878654,1640390878385,1640390873949,0.0325,1,1,1
270946,0.90346944,0.86605175,0.90710058,0.87498236,-0.04104883,0.02848708,1640390878780,1640390878577,1640390873949,0.0326,1,1,1
270947,0.90346944,0.86605175,0.90722082,0.87498236,-0.04116907,0.02848708,1640390878870,1640390878633,1640390873949,0.0326,0,1,1
270948,0.90356924,0.86605175,0.90722082,0.87498236,-0.04116907,0.02858688,1640390879159,1640390879006,1640390873949,0.0327,1,1,1
270949,0.9035393,0.86605175,0.90722082,0.87498236,-0.04116907,0.02855694,1640390879651,1640390879406,1640390873949,0.0326,1,1,1
270950,0.90355926,0.86605175,0.9072108,0.87498236,-0.04115905,0.0285769,1640390879752,1640390879498,1640390873949,0.0327,2,1,1
