Number,bayGate,bayBith,sellGate,sellBith,diffSell,diffBay,timeServer,timeGate,timeBith,percentBonus,bayOrSellGate,bayOrSellBith,init
9351,0.96873864,0.978285,0.97536684,0.98602099,0.00291816,-0.01728235,1635322177664,1635322177460,1635322176959,0.003,2,1,1
9352,0.96979652,0.978285,0.9745953,0.98602099,0.0036897,-0.01622447,1635322177889,1635322177656,1635322177760,0.0038,2,1,1
9353,0.96979652,0.978285,0.974445,0.98602099,0.00384,-0.01622447,1635322177963,1635322177759,1635322177812,0.0039,0,1,1
9354,0.96979652,0.978285,0.9750963,0.98602099,0.0031887,-0.01622447,1635322178050,1635322177861,1635322177886,0.0033,0,1,1
9355,0.96873864,0.978285,0.9736935,0.98602099,0.0045915,-0.01728235,1635322178145,1635322177968,1635322177886,0.0047,2,1,1
9356,0.96874862,0.978285,0.9746955,0.98602099,0.0035895,-0.01727237,1635322178350,1635322178168,1635322177886,0.0037,2,1,1
9357,0.96868874,0.978285,0.97433478,0.98602099,0.00395022,-0.01733225,1635322178461,1635322178262,1635322177886,0.0041,2,1,1
9358,0.96779054,0.978285,0.9738438,0.98602099,0.0044412,-0.01823045,1635322178553,1635322178360,1635322177886,0.0046,2,1,1
9359,0.9667626,0.978285,0.97100814,0.98602099,0.00727686,-0.01925839,1635322178788,1635322178564,1635322178536,0.0075,2,1,1
9360,0.9667626,0.978285,0.97396404,0.98602099,0.00432096,-0.01925839,1635322178856,1635322178666,1635322178536,0.0044,0,1,1
9361,0.9667626,0.978285,0.97383378,0.98602099,0.00445122,-0.01925839,1635322178972,1635322178755,1635322178536,0.0046,0,1,1
9362,0.96778056,0.978285,0.97382376,0.98602099,0.00446124,-0.01824043,1635322179063,1635322178866,1635322178536,0.0046,2,1,1
9363,0.96729154,0.978285,0.97117848,0.98602099,0.00710652,-0.01872945,1635322179256,1635322179068,1635322178536,0.0073,2,1,1
9364,0.96624364,0.978285,0.9710883,0.98602099,0.0071967,-0.01977735,1635322179349,1635322179168,1635322178536,0.0074,2,1,1
9365,0.96578456,0.978285,0.9710883,0.98602099,0.0071967,-0.02023643,1635322179451,1635322179266,1635322179316,0.0074,1,1,1
9366,0.96589434,0.978285,0.97094802,0.98602099,0.00733698,-0.02012665,1635322179674,1635322179467,1635322179512,0.0076,2,1,1
9367,0.964068,0.978285,0.97067748,0.98602099,0.00760752,-0.02195299,1635322179759,1635322179564,1635322179634,0.0078,2,1,1
9368,0.964068,0.978285,0.97060734,0.98602099,0.00767766,-0.02195299,1635322179860,1635322179661,1635322179642,0.0079,0,1,1
9369,0.964068,0.978285,0.9701364,0.98602099,0.0081486,-0.02195299,1635322179949,1635322179743,1635322179642,0.0084,0,1,1
9370,0.964068,0.978285,0.97007628,0.98602099,0.00820872,-0.02195299,1635322180104,1635322179879,1635322179642,0.0085,0,1,1
9371,0.96388836,0.978285,0.96777168,0.98602099,0.01051332,-0.02213263,1635322180263,1635322180037,1635322179642,0.0109,2,1,1
9372,0.96389834,0.978285,0.96959532,0.98602099,0.00868968,-0.02212265,1635322180369,1635322180152,1635322180200,0.009,2,1,1
9373,0.96547518,0.978285,0.96935484,0.98602099,0.00893016,-0.02054581,1635322180557,1635322180368,1635322180200,0.0092,2,1,1
9374,0.96547518,0.978285,0.97070754,0.98602099,0.00757746,-0.02054581,1635322180973,1635322180768,1635322180200,0.0078,0,1,1
9375,0.96547518,0.978285,0.97051716,0.98602099,0.00776784,-0.02054581,1635322181051,1635322180858,1635322180926,0.008,0,1,1
9376,0.96547518,0.978285,0.97031676,0.98602099,0.00796824,-0.02054581,1635322181165,1635322180968,1635322180947,0.0082,0,1,1
9377,0.96547518,0.978285,0.97035684,0.98602099,0.00792816,-0.02054581,1635322181328,1635322181057,1635322181165,0.0082,0,1,1
9378,0.96547518,0.978285,0.9698358,0.98602099,0.0084492,-0.02054581,1635322181411,1635322181158,1635322181165,0.0087,0,1,1
9379,0.96547518,0.978285,0.96976566,0.98602099,0.00851934,-0.02054581,1635322181453,1635322181270,1635322181165,0.0088,0,1,1
9380,0.96388836,0.978285,0.97140894,0.98602099,0.00687606,-0.02213263,1635322181568,1635322181368,1635322181165,0.0071,2,1,1
9381,0.96388836,0.978285,0.9707877,0.98602099,0.0074973,-0.02213263,1635322181671,1635322181464,1635322181165,0.0077,0,1,1
9382,0.96407798,0.978285,0.97002618,0.98602099,0.00825882,-0.02194301,1635322181827,1635322181666,1635322181165,0.0085,2,1,1
9383,0.96365882,0.978285,0.96769152,0.98602099,0.01059348,-0.02236217,1635322181969,1635322181762,1635322181165,0.0109,2,1,1
9384,0.9626209,0.978285,0.96965544,0.98602099,0.00862956,-0.02340009,1635322182066,1635322181868,1635322181936,0.0089,2,1,1
9385,0.9626209,0.97240531,0.96965544,0.98602099,0.00274987,-0.02340009,1635322182073,1635322181868,1635322181948,0.0028,2,1,0
9386,0.9626209,0.97240531,0.96965544,0.98105479,0.00274987,-0.01843389,1635322182084,1635322181868,1635322181948,0.0028,2,0,0
9387,0.9627207,0.97240531,0.96889392,0.98105479,0.00351139,-0.01833409,1635322182329,1635322182167,1635322182127,0.0036,2,0,1
9388,0.96263088,0.97240531,0.96881376,0.98105479,0.00359155,-0.01842391,1635322182473,1635322182267,1635322182288,0.0037,2,0,1
9389,0.96263088,0.97240531,0.96845304,0.98105479,0.00395227,-0.01842391,1635322182549,1635322182362,1635322182288,0.0041,0,0,1
9390,0.96263088,0.97240531,0.96782178,0.98105479,0.00458353,-0.01842391,1635322182774,1635322182558,1635322182551,0.0047,0,0,1
9391,0.9621718,0.97240531,0.96782178,0.98105479,0.00458353,-0.01888299,1635322182856,1635322182638,1635322182724,0.0047,1,0,1
9392,0.9621718,0.97240531,0.9683829,0.98105479,0.00402241,-0.01888299,1635322182946,1635322182767,1635322182724,0.0042,0,0,1
9393,0.9621718,0.97240531,0.96749112,0.98105479,0.00491419,-0.01888299,1635322183194,1635322182965,1635322182724,0.0051,0,0,1
9394,0.96309994,0.97240531,0.96744102,0.98105479,0.00496429,-0.01795485,1635322183257,1635322183064,1635322182724,0.0051,2,0,1
9395,0.96228158,0.97240531,0.96741096,0.98105479,0.00499435,-0.01877321,1635322183359,1635322183160,1635322182724,0.0052,2,0,1
9396,0.96315982,0.97240531,0.97017648,0.98105479,0.00222883,-0.01789497,1635322183456,1635322183256,1635322183312,0.0023,2,0,1
9397,0.96440732,0.97240531,0.96969552,0.98105479,0.00270979,-0.01664747,1635322183665,1635322183464,1635322183312,0.0028,2,0,1
9398,0.94189244,0.9483375,0.9456876,0.9557532,0.0026499,-0.01386076,1635322209547,1635322209353,1635322209420,0.0028,2,0,1
9399,0.94149324,0.9483375,0.94602828,0.9557532,0.00230922,-0.01425996,1635322209857,1635322209666,1635322209677,0.0024,2,0,1
9400,0.94272078,0.9483375,0.9469902,0.9557532,0.0013473,-0.01303242,1635322210761,1635322210452,1635322210515,0.0014,2,0,1
9401,0.94264094,0.9483375,0.94673173,0.9557532,0.00160577,-0.01311226,1635322213052,1635322212868,1635322212760,0.0017,2,0,1
