Number,bayGate,bayBith,sellGate,sellBith,diffSell,diffBay,timeServer,timeGate,timeBith,percentBonus,bayOrSellGate,bayOrSellBith,init
2902,1.08693178,1.0925447,1.0915287,1.0993725,0.00101599,-0.01244072,1635135298259,1635135298098,1635135297616,0.0009,0,1,1
2903,1.08701162,1.0925447,1.0915287,1.0993725,0.00101599,-0.01236088,1635135298348,1635135298185,1635135297616,0.0009,1,1,1
2904,1.08693178,1.0925447,1.0915287,1.0993725,0.00101599,-0.01244072,1635135298588,1635135298393,1635135298427,0.0009,1,1,1
2905,1.08890782,1.0960785,1.09342248,1.0994526,0.00265602,-0.01054478,1635137509531,1635137509292,1635137509456,0.0024,1,1,0
2906,1.08879804,1.0960785,1.093182,1.0994526,0.0028965,-0.01065456,1635137509747,1635137509590,1635137509456,0.0026,2,1,1
2907,1.08879804,1.0960785,1.09342248,1.0994526,0.00265602,-0.01065456,1635137509845,1635137509699,1635137509456,0.0024,0,1,1
2908,1.0887681,1.0944813,1.0934325,1.0996128,0.0010488,-0.0108447,1635142868250,1635142868086,1635142867665,0.001,2,1,1
2909,1.0887681,1.0944813,1.09337238,1.0996128,0.00110892,-0.0108447,1635142868356,1635142868177,1635142867665,0.001,0,1,1
2910,1.0925106,1.09884365,1.09689942,1.10235623,0.00194423,-0.00984563,1635151328639,1635151306980,1635151328526,0.0018,1,1,0
2911,1.0924108,1.09878376,1.09679922,1.10232619,0.00198454,-0.00991539,1635152974793,1635152974566,1635152974686,0.0018,2,1,0
2912,1.0924118,1.09878376,1.09679922,1.10232619,0.00198454,-0.00991439,1635152975946,1635152975796,1635152975231,0.0018,1,1,1
2913,1.0867721,1.09277429,1.09120806,1.09606838,0.00156623,-0.00929627,1635158968448,1635158968280,1635158968347,0.0014,1,1,0
2914,1.08674216,1.09277429,1.09120806,1.09606838,0.00156623,-0.00932621,1635158968673,1635158968436,1635158968347,0.0014,1,1,1
2915,1.08621322,1.09204557,1.090677,1.09533746,0.00136857,-0.00912424,1635162078191,1635162077877,1635162078033,0.0013,0,1,0
2916,1.0985485,1.09252473,1.10322204,1.09737,-0.01069731,0.0011785,1635177325166,1635177324948,1635177323986,0.0011,2,1,1
2917,1.09862834,1.09252473,1.1032521,1.09737,-0.01072737,0.00125834,1635177325260,1635177325052,1635177323986,0.0011,2,1,1
2918,1.09863832,1.09252473,1.1032521,1.09737,-0.01072737,0.00126832,1635177325351,1635177325146,1635177323986,0.0012,1,1,1
2919,1.09846866,1.09252473,1.1032521,1.09737,-0.01072737,0.00109866,1635177325517,1635177325253,1635177323986,0.001,1,1,1
2920,1.09848862,1.09252473,1.1032521,1.09737,-0.01072737,0.00111862,1635177325551,1635177325337,1635177323986,0.001,1,1,1
2921,1.09845868,1.09252473,1.1032521,1.09737,-0.01072737,0.00108868,1635177325659,1635177325455,1635177323986,0.001,1,1,1
2922,1.09855848,1.09252473,1.1032521,1.09737,-0.01072737,0.00118848,1635177325751,1635177325561,1635177323986,0.0011,1,1,1
2923,1.09860838,1.09252473,1.1032521,1.09737,-0.01072737,0.00123838,1635177325845,1635177325658,1635177323986,0.0011,1,1,1
2924,1.09870818,1.09252473,1.1032521,1.09737,-0.01072737,0.00133818,1635177325955,1635177325739,1635177323986,0.0012,1,1,1
2925,1.0984986,1.09252473,1.1032521,1.09737,-0.01072737,0.0011286,1635177326080,1635177325863,1635177325968,0.001,1,1,1
2926,1.09850858,1.09252473,1.1032521,1.09737,-0.01072737,0.00113858,1635177326217,1635177326051,1635177325968,0.001,1,1,1
