Number,bayGate,bayBith,sellGate,sellBith,diffSell,diffBay,timeServer,timeGate,timeBith,percentBonus,bayOrSellGate,bayOrSellBith,init
2951,1.09189184,1.09877378,1.09670904,1.10283683,0.00206474,-0.01094499,1635196190957,1635196190732,1635196190692,0.0019,0,1,1
2952,1.09189184,1.09877378,1.0967391,1.10283683,0.00203467,-0.01094499,1635196191053,1635196190837,1635196190692,0.0019,0,1,1
2953,1.09189184,1.09877378,1.09679922,1.10283683,0.00197455,-0.01094499,1635196191222,1635196191050,1635196191106,0.0018,0,1,1
2954,1.09169224,1.09877378,1.0964886,1.10283683,0.00228517,-0.01114459,1635196191353,1635196191158,1635196191106,0.0021,2,1,1
2955,1.09169224,1.09877378,1.0964385,1.10283683,0.00233528,-0.01114459,1635196191539,1635196191354,1635196191106,0.0021,0,1,1
2956,1.09169224,1.09877378,1.09641846,1.10283683,0.00235531,-0.01114459,1635196191769,1635196191542,1635196191640,0.0021,0,1,1
2957,1.09200162,1.09877378,1.0963884,1.10283683,0.00238537,-0.01083521,1635196192179,1635196191916,1635196191973,0.0022,2,1,1
2958,1.09169324,1.09877378,1.09629822,1.10283683,0.00247555,-0.01114359,1635196192949,1635196192748,1635196192263,0.0023,2,1,1
2959,1.09169324,1.09877378,1.09622808,1.10283683,0.0025457,-0.01114359,1635196193041,1635196192832,1635196192924,0.0023,0,1,1
2960,1.09169324,1.09877378,1.09614792,1.10283683,0.00262586,-0.01114359,1635196193221,1635196193032,1635196192924,0.0024,0,1,1
2961,1.09139284,1.09877378,1.09610784,1.10283683,0.00266594,-0.01144399,1635196193357,1635196193141,1635196192924,0.0024,2,1,1
2962,1.09129304,1.09877378,1.09620804,1.10283683,0.00256573,-0.01154378,1635196193462,1635196193234,1635196192924,0.0023,2,1,1
2963,1.0914128,1.09877378,1.09609782,1.10283683,0.00267595,-0.01142403,1635196193555,1635196193355,1635196193374,0.0024,2,1,1
2964,1.09130302,1.09877378,1.0960878,1.10283683,0.00268597,-0.01153381,1635196193787,1635196193553,1635196193374,0.0025,2,1,1
2965,1.09129304,1.09877378,1.09595754,1.10283683,0.00281624,-0.01154378,1635196193846,1635196193652,1635196193692,0.0026,2,1,1
2966,1.09129304,1.09877378,1.0958373,1.10283683,0.00293648,-0.01154378,1635196193949,1635196193736,1635196193692,0.0027,0,1,1
2967,1.09119324,1.09877378,1.09575714,1.10283683,0.00301664,-0.01164359,1635196194048,1635196193846,1635196193692,0.0028,2,1,1
2968,1.09119324,1.09877378,1.09595754,1.10283683,0.00281624,-0.01164359,1635196194180,1635196193934,1635196193692,0.0026,0,1,1
2969,1.09119324,1.09877378,1.09566696,1.10283683,0.00310681,-0.01164359,1635196194271,1635196194044,1635196193692,0.0028,0,1,1
2970,1.09109344,1.09877378,1.09561686,1.10283683,0.00315692,-0.01174338,1635196195442,1635196195253,1635196195179,0.0029,2,1,1
2971,1.09089384,1.09877378,1.09566696,1.10283683,0.00310681,-0.01194298,1635196195563,1635196195358,1635196195179,0.0028,2,1,1
2972,1.0907641,1.09877378,1.09557678,1.10283683,0.00319699,-0.01207272,1635196195659,1635196195448,1635196195463,0.0029,2,1,1
2973,1.09082398,1.09877378,1.09559682,1.10283683,0.00317696,-0.01201284,1635196195797,1635196195555,1635196195463,0.0029,2,1,1
2974,1.09069424,1.09877378,1.09560684,1.10283683,0.00316693,-0.01214258,1635196195847,1635196195639,1635196195463,0.0029,2,1,1
2975,1.09069424,1.09877378,1.09557678,1.10283683,0.00319699,-0.01214258,1635196195940,1635196195756,1635196195463,0.0029,0,1,1
2976,1.09069424,1.09877378,1.09546656,1.10283683,0.00330721,-0.01214258,1635196196052,1635196195841,1635196195463,0.003,0,1,1
2977,1.09069424,1.09877378,1.09550664,1.10283683,0.00326713,-0.01214258,1635196196140,1635196195940,1635196195463,0.003,0,1,1
2978,1.09069424,1.09877378,1.09541646,1.10283683,0.00335732,-0.01214258,1635196196316,1635196196145,1635196196096,0.0031,0,1,1
2979,1.09069424,1.09877378,1.09536636,1.10283683,0.00340741,-0.01214258,1635196197061,1635196196850,1635196196874,0.0031,0,1,1
2980,1.09069424,1.09877378,1.09540644,1.10283683,0.00336733,-0.01214258,1635196197136,1635196196947,1635196196874,0.0031,0,1,1
2981,1.09069424,1.09877378,1.09534632,1.10283683,0.00342745,-0.01214258,1635196197256,1635196197042,1635196196874,0.0031,0,1,1
2982,1.09069424,1.09877378,1.09545654,1.10283683,0.00331723,-0.01214258,1635196197426,1635196197235,1635196196874,0.003,0,1,1
2983,1.09069424,1.09877378,1.09537638,1.10283683,0.00339739,-0.01214258,1635196197538,1635196197335,1635196196874,0.0031,0,1,1
2984,1.09069424,1.09877378,1.0953363,1.10283683,0.00343747,-0.01214258,1635196197645,1635196197427,1635196197532,0.0031,0,1,1
