Number,bayGate,bayBith,sellGate,sellBith,diffSell,diffBay,timeServer,timeGate,timeBith,percentBonus,bayOrSellGate,bayOrSellBith,init
251,1.06818934,1.0761135,1.07298168,1.08008843,0.00313182,-0.01189909,1634653568967,1634653568767,1634653568397,0.0029,2,0,1
252,1.06818934,1.0761135,1.07256084,1.08008843,0.00355266,-0.01189909,1634653569062,1634653568872,1634653568397,0.0033,0,0,1
253,1.0679598,1.0761135,1.07285142,1.08008843,0.00326208,-0.01212862,1634653569266,1634653569069,1634653568397,0.003,2,0,1
254,1.06786,1.0761135,1.07265102,1.08008843,0.00346248,-0.01222842,1634653569366,1634653569169,1634653568397,0.0032,2,0,1
255,1.06786,1.0761135,1.0728414,1.08008843,0.0032721,-0.01222842,1634653569503,1634653569276,1634653569300,0.003,0,0,1
256,1.06786,1.0761135,1.07267106,1.08008843,0.00344244,-0.01222842,1634653569682,1634653569463,1634653569300,0.0032,0,0,1
257,1.0679598,1.0761135,1.072641,1.08008843,0.0034725,-0.01212862,1634653569834,1634653569577,1634653569300,0.0032,2,0,1
258,1.06786,1.0761135,1.0724406,1.08008843,0.0036729,-0.01222842,1634653569955,1634653569670,1634653569300,0.0034,2,0,1
259,1.06814942,1.0761135,1.07266104,1.08008843,0.00345246,-0.01193901,1634653570054,1634653569777,1634653569300,0.0032,2,0,1
260,1.06786,1.0761135,1.0723905,1.08008843,0.003723,-0.01222842,1634653570228,1634653569977,1634653569300,0.0035,2,0,1
261,1.06786,1.0761135,1.07237046,1.08008843,0.00374304,-0.01222842,1634653570255,1634653570051,1634653569300,0.0035,0,0,1
262,1.06786,1.0761135,1.07232036,1.08008843,0.00379314,-0.01222842,1634653570370,1634653570170,1634653569300,0.0035,0,0,1
263,1.06786998,1.0761135,1.07262096,1.08008843,0.00349254,-0.01221845,1634653570476,1634653570269,1634653569300,0.0033,2,0,1
264,1.06812946,1.0761135,1.072641,1.08008843,0.0034725,-0.01195897,1634653570674,1634653570467,1634653570540,0.0032,2,0,1
265,1.0681594,1.0761135,1.072641,1.08008843,0.0034725,-0.01192902,1634653570866,1634653570687,1634653570540,0.0032,1,0,1
266,1.0681594,1.07511525,1.072641,1.08008843,0.00247425,-0.01192902,1634653570933,1634653570687,1634653570842,0.0023,1,1,0
