Number,bayGate,bayBith,sellGate,sellBith,diffSell,diffBay,timeServer,timeGate,timeBith,percentBonus,bayOrSellGate,bayOrSellBith,init
2751,1.08755054,1.09449128,1.09195956,1.09779053,0.00253172,-0.01023998,1634988342447,1634988342255,1634988341859,0.0023,1,1,1
2752,1.08759046,1.09449128,1.09195956,1.09779053,0.00253172,-0.01020007,1634988345640,1634988345359,1634988342652,0.0023,1,1,1
2753,1.08755154,1.09449128,1.09195956,1.09779053,0.00253172,-0.01023899,1634988345747,1634988345578,1634988342652,0.0023,1,1,1
2754,1.08759046,1.09449128,1.09195956,1.09779053,0.00253172,-0.01020007,1634988345857,1634988345661,1634988342652,0.0023,1,1,1
2755,1.08755154,1.09449128,1.09194954,1.09779053,0.00254174,-0.01023899,1634988345966,1634988345786,1634988342652,0.0023,2,1,1
2756,1.08755154,1.09449128,1.09191948,1.09779053,0.0025718,-0.01023899,1634988346257,1634988346089,1634988342652,0.0024,0,1,1
2757,1.08755154,1.09449128,1.09195956,1.09779053,0.00253172,-0.01023899,1634988348163,1634988347978,1634988346667,0.0023,0,1,1
2758,1.08759046,1.09449128,1.09195956,1.09779053,0.00253172,-0.01020007,1634988348238,1634988348029,1634988348074,0.0023,1,1,1
2759,1.08755154,1.09449128,1.09195956,1.09779053,0.00253172,-0.01023899,1634988348860,1634988348665,1634988348556,0.0023,1,1,1
2760,1.08759046,1.09449128,1.09195956,1.09779053,0.00253172,-0.01020007,1634988348944,1634988348734,1634988348556,0.0023,1,1,1
2761,1.08756052,1.09449128,1.09195956,1.09779053,0.00253172,-0.01023,1634988349099,1634988348878,1634988348799,0.0023,1,1,1
2762,1.08758048,1.09449128,1.09195956,1.09779053,0.00253172,-0.01021005,1634988349149,1634988348940,1634988348799,0.0023,1,1,1
2763,1.08758048,1.09449128,1.09194954,1.09779053,0.00254174,-0.01021005,1634988349253,1634988349080,1634988349097,0.0023,0,1,1
2764,1.08755154,1.09449128,1.09191948,1.09779053,0.0025718,-0.01023899,1634988349341,1634988349189,1634988349097,0.0024,2,1,1
2765,1.08755154,1.09449128,1.09194954,1.09779053,0.00254174,-0.01023899,1634988351251,1634988351056,1634988351029,0.0023,0,1,1
2766,1.08758048,1.09449128,1.09194954,1.09779053,0.00254174,-0.01021005,1634988351346,1634988351148,1634988351029,0.0023,1,1,1
2767,1.08759046,1.09449128,1.09195956,1.09779053,0.00253172,-0.01020007,1634988351948,1634988351769,1634988351731,0.0023,2,1,1
2768,1.08759146,1.09449128,1.09195956,1.09779053,0.00253172,-0.01019907,1634988352252,1634988352072,1634988351943,0.0023,1,1,1
2769,1.08755154,1.09449128,1.09191948,1.09779053,0.0025718,-0.01023899,1634988352483,1634988352279,1634988351943,0.0024,2,1,1
2770,1.08755154,1.09449128,1.09191848,1.09779053,0.0025728,-0.01023899,1634988354753,1634988354586,1634988354476,0.0024,0,1,1
2771,1.08755154,1.09449128,1.09191948,1.09779053,0.0025718,-0.01023899,1634988354862,1634988354673,1634988354476,0.0024,0,1,1
2772,1.08759046,1.09449128,1.09195956,1.09779053,0.00253172,-0.01020007,1634988357762,1634988357587,1634988354476,0.0023,2,1,1
2773,1.08769026,1.09449128,1.09216898,1.09779053,0.0023223,-0.01010027,1634988364769,1634988364583,1634988362476,0.0021,2,1,1
2774,1.08759046,1.09449128,1.09216898,1.09779053,0.0023223,-0.01020007,1634988364891,1634988364673,1634988362476,0.0021,1,1,1
2775,1.08778008,1.09449128,1.09216898,1.09779053,0.0023223,-0.01001044,1634988364986,1634988364775,1634988362476,0.0021,1,1,1
2776,1.08779006,1.09449128,1.09216898,1.09779053,0.0023223,-0.01000046,1634988365040,1634988364885,1634988362476,0.0021,1,1,1
2777,1.08982598,1.09537973,1.09429422,1.10195572,0.00108551,-0.01212974,1634989348602,1634989348353,1634989348458,0.001,2,1,0
2778,1.08987588,1.09537973,1.09429422,1.10195572,0.00108551,-0.01207984,1634989348758,1634989348587,1634989348458,0.001,1,1,1
2779,1.08671222,1.08124451,1.09123812,1.08450394,-0.00999361,0.00220828,1634997561932,1634997559876,1634997561825,0.002,1,0,0
2780,1.0900655,1.08571667,1.09449462,1.08898954,-0.00877795,0.00107596,1635032555329,1635032548482,1635032555184,0.001,1,0,0
2781,1.08875812,1.09520004,1.09319202,1.101375,0.00200802,-0.01261688,1635041307708,1635041306046,1635041307595,0.0018,1,1,0
2782,1.08734096,1.09306379,1.0920297,1.09733996,0.00103409,-0.009999,1635052534844,1635052534589,1635052534740,0.0009,0,1,0
2783,1.08734096,1.09306379,1.09203972,1.09733996,0.00102406,-0.009999,1635052538090,1635052537834,1635052536987,0.0009,0,1,1
2784,1.0873709,1.09306379,1.09203972,1.09733996,0.00102406,-0.00996906,1635052544249,1635052544075,1635052536987,0.0009,1,1,1
2785,1.08733098,1.09306379,1.09199964,1.09733996,0.00106414,-0.01000898,1635052544350,1635052544138,1635052536987,0.001,2,1,1
2786,1.08733098,1.09307377,1.09199964,1.09733996,0.00107413,-0.01000898,1635052545083,1635052544138,1635052544982,0.001,2,1,0
2787,1.08776012,1.09337324,1.09214994,1.09987313,0.0012233,-0.01211301,1635052588664,1635052587569,1635052588565,0.0011,0,0,0
2788,1.08776012,1.09405205,1.09214994,1.09987313,0.00190211,-0.01211301,1635052588677,1635052587569,1635052588568,0.0017,0,1,0
2789,1.08776012,1.09405205,1.09218902,1.09987313,0.00186303,-0.01211301,1635052590661,1635052590447,1635052590386,0.0017,0,1,1
2790,1.08776012,1.09405205,1.09218802,1.09987313,0.00186404,-0.01211301,1635052591448,1635052591294,1635052591299,0.0017,0,1,1
2791,1.08776012,1.09405205,1.09218902,1.09987313,0.00186303,-0.01211301,1635052591552,1635052591298,1635052591299,0.0017,0,1,1
2792,1.08776012,1.09405205,1.09216998,1.09987313,0.00188207,-0.01211301,1635052591647,1635052591489,1635052591299,0.0017,0,1,1
2793,1.08776012,1.09405205,1.09218,1.09987313,0.00187205,-0.01211301,1635052592775,1635052592596,1635052592568,0.0017,0,1,1
2794,1.08776012,1.09405205,1.09215996,1.09987313,0.00189209,-0.01211301,1635052593566,1635052593372,1635052593352,0.0017,0,1,1
2795,1.08247072,1.08868147,1.0868183,1.09415599,0.00186317,-0.01168527,1635057723811,1635057720275,1635057723659,0.0017,1,1,0
2796,1.08102362,1.08657516,1.08540648,1.08985061,0.00116868,-0.00882699,1635062911056,1635062910885,1635062910016,0.0011,2,1,1
2797,1.08102362,1.08657516,1.08554676,1.08985061,0.0010284,-0.00882699,1635062911182,1635062910987,1635062910016,0.0009,0,1,1
2798,1.08102362,1.08657516,1.08548664,1.08985061,0.00108852,-0.00882699,1635062911267,1635062911086,1635062910016,0.001,0,1,1
2799,1.08102362,1.08657516,1.08545658,1.08985061,0.00111858,-0.00882699,1635062911350,1635062911197,1635062910016,0.001,0,1,1
2800,1.08102362,1.08657516,1.08549666,1.08985061,0.0010785,-0.00882699,1635062911460,1635062911284,1635062910016,0.001,0,1,1
2801,1.08101364,1.08657516,1.08549666,1.08985061,0.0010785,-0.00883697,1635062911643,1635062911490,1635062911529,0.001,1,1,1
