Number,buyGate,buyBith,sellGate,sellBith,diffSell,diffBuy,timeServer,timeGate,timeBith,percentBonus,buyOrSellGate,buyOrSellBith,init
2702,0.84672316,0.80914152,0.85048758,0.82249684,-0.04134606,0.02422632,1639140256682,1639140256390,1639140256544,0.0295,0,1,1
2703,0.84672316,0.80914152,0.85046754,0.82249684,-0.04132602,0.02422632,1639140257081,1639140256846,1639140256870,0.0295,0,1,1
2704,0.84672316,0.80914152,0.8504475,0.82249684,-0.04130598,0.02422632,1639140257186,1639140256938,1639140257074,0.0295,0,1,1
2705,0.84672316,0.81171701,0.8504475,0.82249684,-0.0387305,0.02422632,1639140257377,1639140256938,1639140257264,0.0295,0,1,0
2706,0.84672316,0.81172699,0.8504475,0.82249684,-0.03872051,0.02422632,1639140257389,1639140256938,1639140257281,0.0295,0,1,0
2707,0.8467032,0.81172699,0.85047756,0.82249684,-0.03875057,0.02420636,1639140257984,1639140257747,1639140257871,0.0294,2,1,1
2708,0.8467032,0.81172699,0.85047756,0.82250685,-0.03875057,0.02419635,1639140258170,1639140257747,1639140258059,0.0294,2,0,0
2709,0.84671318,0.81172699,0.85047756,0.82250685,-0.03875057,0.02420633,1639140258267,1639140258013,1639140258131,0.0294,1,0,1
2710,0.84671318,0.81172699,0.85047756,0.82249684,-0.03875057,0.02421634,1639140258347,1639140258013,1639140258236,0.0294,1,0,0
2711,0.84671318,0.80914152,0.85047756,0.82249684,-0.04133604,0.02421634,1639140258769,1639140258013,1639140258660,0.0294,1,1,0
2712,0.84671318,0.8091515,0.85047756,0.82249684,-0.04132606,0.02421634,1639140258783,1639140258013,1639140258674,0.0294,1,1,0
2713,0.84671318,0.8091515,0.85046754,0.82249684,-0.04131604,0.02421634,1639140259577,1639140259344,1639140259417,0.0294,0,1,1
2714,0.84671318,0.8091515,0.85033728,0.82249684,-0.04118578,0.02421634,1639140259678,1639140259446,1639140259417,0.0294,0,1,1
2715,0.84671318,0.8091515,0.85035732,0.82249684,-0.04120582,0.02421634,1639140259779,1639140259543,1639140259632,0.0294,0,1,1
2716,0.84671318,0.8091515,0.8502972,0.82249684,-0.0411457,0.02421634,1639140259875,1639140259646,1639140259757,0.0294,0,1,1
2717,0.84671318,0.8091515,0.85026714,0.82249684,-0.04111564,0.02421634,1639140259978,1639140259712,1639140259839,0.0294,0,1,1
2718,0.84671318,0.8091515,0.85023708,0.82249684,-0.04108558,0.02421634,1639140260107,1639140259842,1639140259839,0.0294,0,1,1
2719,0.84671318,0.8091515,0.85023708,0.82250685,-0.04108558,0.02420633,1639140260124,1639140259842,1639140260014,0.0294,0,0,0
2720,0.84671318,0.8091515,0.85033728,0.82250685,-0.04118578,0.02420633,1639140260179,1639140259929,1639140260014,0.0294,0,0,1
2721,0.84671318,0.8091515,0.85033728,0.82249684,-0.04118578,0.02421634,1639140260264,1639140259929,1639140260144,0.0294,0,0,0
2722,0.84671318,0.8091515,0.85025712,0.82249684,-0.04110562,0.02421634,1639140260279,1639140260042,1639140260144,0.0294,0,0,1
2723,0.84671318,0.8091515,0.85021704,0.82249684,-0.04106554,0.02421634,1639140260380,1639140260132,1639140260265,0.0294,0,0,1
2724,0.84671318,0.8091515,0.85036734,0.82249684,-0.04121584,0.02421634,1639140260471,1639140260230,1639140260265,0.0294,0,0,1
2725,0.84671318,0.8091515,0.85026714,0.82249684,-0.04111564,0.02421634,1639140260574,1639140260319,1639140260265,0.0294,0,0,1
2726,0.84671318,0.8091515,0.850197,0.82249684,-0.0410455,0.02421634,1639140260786,1639140260543,1639140260265,0.0294,0,0,1
2727,0.84661338,0.8091515,0.85028718,0.82249684,-0.04113568,0.02411654,1639140260889,1639140260643,1639140260748,0.0293,2,0,1
2728,0.84661338,0.8091515,0.85036734,0.82249684,-0.04121584,0.02411654,1639140260980,1639140260727,1639140260786,0.0293,0,0,1
2729,0.84661338,0.8091515,0.85031724,0.82249684,-0.04116574,0.02411654,1639140261181,1639140260947,1639140260987,0.0293,0,0,1
2730,0.84661338,0.8091515,0.85028718,0.82249684,-0.04113568,0.02411654,1639140261285,1639140261045,1639140260987,0.0293,0,0,1
2731,0.84661338,0.8091515,0.85028718,0.82250685,-0.04113568,0.02410653,1639140261719,1639140261045,1639140261608,0.0293,0,0,0
2732,0.84661338,0.8091515,0.85028718,0.82249684,-0.04113568,0.02411654,1639140261794,1639140261045,1639140261685,0.0293,0,0,0
2733,0.84661338,0.8091515,0.85028718,0.82250685,-0.04113568,0.02410653,1639140263574,1639140261045,1639140263466,0.0293,0,0,0
2734,0.84661338,0.8091515,0.85028718,0.82249684,-0.04113568,0.02411654,1639140263630,1639140261045,1639140263517,0.0293,0,0,0
2735,0.84661338,0.80916149,0.85028718,0.82249684,-0.04112569,0.02411654,1639140264265,1639140261045,1639140264157,0.0293,0,1,0
2736,0.84661338,0.80916149,0.85028718,0.82250685,-0.04112569,0.02410653,1639140265456,1639140261045,1639140265345,0.0293,0,0,0
2737,0.84661338,0.80916149,0.85028718,0.82249684,-0.04112569,0.02411654,1639140265640,1639140261045,1639140265527,0.0293,0,0,0
2738,0.84661338,0.8091515,0.85028718,0.82249684,-0.04113568,0.02411654,1639140266039,1639140261045,1639140265931,0.0293,0,1,0
2739,0.84662336,0.8091515,0.85036734,0.82249684,-0.04121584,0.02412652,1639140266380,1639140266132,1639140266242,0.0293,2,1,1
2740,0.8467531,0.8091515,0.85047756,0.82249684,-0.04132606,0.02425626,1639140266497,1639140266257,1639140266242,0.0295,2,1,1
2741,0.84677306,0.8091515,0.85047756,0.82249684,-0.04132606,0.02427622,1639140266573,1639140266314,1639140266242,0.0295,1,1,1
2742,0.84678304,0.8091515,0.85052766,0.82249684,-0.04137616,0.0242862,1639140266696,1639140266446,1639140266580,0.0295,2,1,1
2743,0.84682296,0.8091515,0.85052766,0.82249684,-0.04137616,0.02432612,1639140266788,1639140266547,1639140266628,0.0296,1,1,1
2744,0.84688284,0.8091515,0.85052766,0.82249684,-0.04137616,0.024386,1639140266886,1639140266638,1639140266687,0.0296,1,1,1
2745,0.8469028,0.8091515,0.85052766,0.82249684,-0.04137616,0.02440596,1639140266972,1639140266746,1639140266687,0.0297,1,1,1
2746,0.8469028,0.8091515,0.85052766,0.82250685,-0.04137616,0.02439595,1639140267159,1639140266746,1639140267050,0.0297,1,0,0
2747,0.84691278,0.8091515,0.85052766,0.82250685,-0.04137616,0.02440593,1639140267173,1639140266947,1639140267050,0.0297,1,0,1
2748,0.84691278,0.81187673,0.85052766,0.82250685,-0.03865093,0.02440593,1639140267184,1639140266947,1639140267073,0.0297,1,1,0
2749,0.84691278,0.81188671,0.85052766,0.82250685,-0.03864095,0.02440593,1639140267223,1639140266947,1639140267113,0.0297,1,1,0
2750,0.84691278,0.81188671,0.85052766,0.82249684,-0.03864095,0.02441594,1639140267315,1639140266947,1639140267205,0.0297,1,0,0
