Number,bayGate,bayBith,sellGate,sellBith,diffSell,diffBay,timeServer,timeGate,timeBith,percentBonus,bayOrSellGate,bayOrSellBith,init
551,1.13679186,1.14353531,1.14156858,1.14698194,0.00196673,-0.01019008,1634762581856,1634762581620,1634762581586,0.0017,0,1,1
552,1.13679186,1.14353531,1.14154854,1.14698194,0.00198677,-0.01019008,1634762582156,1634762581925,1634762581586,0.0017,0,1,1
553,1.13669206,1.14353531,1.1415285,1.14698194,0.0020068,-0.01028988,1634762583167,1634762582991,1634762581586,0.0018,2,1,1
554,1.13669206,1.14353531,1.14149844,1.14698194,0.00203687,-0.01028988,1634762583260,1634762583051,1634762581586,0.0018,0,1,1
555,1.13671202,1.14353531,1.14149844,1.14698194,0.00203687,-0.01026992,1634762584445,1634762584188,1634762583523,0.0018,1,1,1
556,1.13674196,1.14353531,1.14149844,1.14698194,0.00203687,-0.01023998,1634762588253,1634762588065,1634762583523,0.0018,1,1,1
557,1.13674196,1.14353531,1.1415285,1.14698194,0.0020068,-0.01023998,1634762589850,1634762589668,1634762583523,0.0018,0,1,1
558,1.13674196,1.14353531,1.14144834,1.14698194,0.00208697,-0.01023998,1634762590253,1634762590038,1634762583523,0.0018,0,1,1
559,1.13669206,1.14353531,1.14144834,1.14698194,0.00208697,-0.01028988,1634762592353,1634762592184,1634762583523,0.0018,1,1,1
560,1.13669206,1.14353531,1.1414283,1.14698194,0.00210701,-0.01028988,1634762593057,1634762592838,1634762583523,0.0018,0,1,1
561,1.13629286,1.14353531,1.14125796,1.14698194,0.00227734,-0.01068908,1634762594248,1634762594081,1634762583523,0.002,2,1,1
562,1.13630284,1.14353531,1.141278,1.14698194,0.00225731,-0.0106791,1634762594349,1634762594180,1634762583523,0.002,2,1,1
563,1.13624296,1.14353531,1.14124794,1.14698194,0.00228737,-0.01073898,1634762594448,1634762594268,1634762583523,0.002,2,1,1
564,1.13624396,1.14353531,1.14126798,1.14698194,0.00226733,-0.01073798,1634762594575,1634762594388,1634762583523,0.002,2,1,1
565,1.13624296,1.14353531,1.14124794,1.14698194,0.00228737,-0.01073898,1634762594743,1634762594479,1634762583523,0.002,2,1,1
566,1.13626292,1.14353531,1.14119784,1.14698194,0.00233747,-0.01071902,1634762594858,1634762594688,1634762583523,0.002,2,1,1
567,1.13630284,1.14353531,1.14119784,1.14698194,0.00233747,-0.0106791,1634762594953,1634762594761,1634762583523,0.002,1,1,1
568,1.13646252,1.14353531,1.14115776,1.14698194,0.00237755,-0.01051942,1634762595257,1634762595089,1634762583523,0.0021,2,1,1
569,1.13646252,1.14353531,1.14113772,1.14698194,0.00239759,-0.01051942,1634762595349,1634762595164,1634762583523,0.0021,0,1,1
570,1.13629286,1.14353531,1.14113772,1.14698194,0.00239759,-0.01068908,1634762596444,1634762596193,1634762583523,0.0021,1,1,1
571,1.13624296,1.14353531,1.14113772,1.14698194,0.00239759,-0.01073898,1634762596465,1634762596256,1634762583523,0.0021,1,1,1
572,1.13629286,1.14353531,1.14113772,1.14698194,0.00239759,-0.01068908,1634762597001,1634762596772,1634762596612,0.0021,1,1,1
