Number,buyGate,buyBith,sellGate,sellBith,diffSell,diffBuy,timeServer,timeGate,timeBith,percentBonus,buyOrSellGate,buyOrSellBith,init
293851,0.91597438,0.84960059,0.91966566,0.86526023,-0.07006507,0.05071415,1640567152200,1640567151990,1640567147792,0.0586,1,0,1
293852,0.91598436,0.84960059,0.91966566,0.86526023,-0.07006507,0.05072413,1640567152287,1640567152105,1640567147792,0.0586,1,0,1
293853,0.9157648,0.84959061,0.91944522,0.86527024,-0.06985461,0.05049456,1640567204827,1640567202684,1640567204703,0.0584,2,0,0
293854,0.9157648,0.84959061,0.91965564,0.86527024,-0.07006503,0.05049456,1640567208897,1640567208707,1640567204703,0.0584,0,0,1
293855,0.9157648,0.84959061,0.91961556,0.86527024,-0.07002495,0.05049456,1640567209013,1640567208794,1640567204703,0.0584,0,0,1
293856,0.9157648,0.84959061,0.91960554,0.86527024,-0.07001493,0.05049456,1640567209213,1640567208976,1640567204703,0.0584,0,0,1
293857,0.9157648,0.84960059,0.91960554,0.86527024,-0.07000495,0.05049456,1640567209263,1640567208976,1640567209137,0.0584,0,1,0
293858,0.9157648,0.84960059,0.9195855,0.86527024,-0.06998491,0.05049456,1640567209289,1640567209085,1640567209137,0.0584,0,1,1
293859,0.9157648,0.84960059,0.91957548,0.86527024,-0.06997489,0.05049456,1640567209408,1640567209196,1640567209137,0.0584,0,1,1
293860,0.91578476,0.84960059,0.91957548,0.86527024,-0.06997489,0.05051452,1640567209493,1640567209305,1640567209137,0.0584,1,1,1
293861,0.91578476,0.84960059,0.91957548,0.86526023,-0.06997489,0.05052453,1640567209983,1640567209305,1640567209860,0.0584,1,0,0
293862,0.91584464,0.84960059,0.91957548,0.86526023,-0.06997489,0.05058442,1640567210905,1640567210704,1640567209860,0.0585,1,0,1
293863,0.91583466,0.84960059,0.91957548,0.86526023,-0.06997489,0.05057444,1640567210997,1640567210793,1640567209860,0.0584,1,0,1
293864,0.91583466,0.84960059,0.9195354,0.86526023,-0.06993481,0.05057444,1640567211291,1640567211067,1640567209860,0.0584,0,0,1
293865,0.91583466,0.84960059,0.91952538,0.86526023,-0.06992479,0.05057444,1640567211495,1640567211305,1640567209860,0.0584,0,0,1
293866,0.91583466,0.84960059,0.91951536,0.86526023,-0.06991477,0.05057444,1640567213623,1640567213320,1640567209860,0.0584,0,0,1
293867,0.91584464,0.84960059,0.91952538,0.86526023,-0.06992479,0.05058442,1640567213922,1640567213686,1640567209860,0.0585,2,0,1
293868,0.91584464,0.84960059,0.91961556,0.86526023,-0.07001497,0.05058442,1640567218402,1640567218196,1640567209860,0.0585,0,0,1
293869,0.91589454,0.84960059,0.91966566,0.86526023,-0.07006507,0.05063432,1640567218485,1640567218305,1640567209860,0.0585,2,0,1
293870,0.9159145,0.84960059,0.91966566,0.86526023,-0.07006507,0.05065427,1640567218595,1640567218368,1640567209860,0.0585,1,0,1
293871,0.9159145,0.84960059,0.91961556,0.86526023,-0.07001497,0.05065427,1640567219000,1640567218732,1640567209860,0.0585,0,0,1
293872,0.91590452,0.84960059,0.91961556,0.86526023,-0.07001497,0.0506443,1640567219385,1640567219198,1640567209860,0.0585,1,0,1
293873,0.91589454,0.84960059,0.91961556,0.86526023,-0.07001497,0.05063432,1640567219593,1640567219347,1640567209860,0.0585,1,0,1
293874,0.91593446,0.84960059,0.91961556,0.86526023,-0.07001497,0.05067424,1640567219689,1640567219475,1640567209860,0.0586,1,0,1
293875,0.91580472,0.84960059,0.91961556,0.86526023,-0.07001497,0.0505445,1640567230687,1640567230489,1640567209860,0.0584,1,0,1
293876,0.91584464,0.84960059,0.91961556,0.86526023,-0.07001497,0.05058442,1640567233097,1640567232858,1640567209860,0.0585,1,0,1
293877,0.91584464,0.84960059,0.91960554,0.86526023,-0.07000495,0.05058442,1640567235586,1640567235398,1640567209860,0.0585,0,0,1
293878,0.91584464,0.84960059,0.9195855,0.86526023,-0.06998491,0.05058442,1640567235688,1640567235457,1640567209860,0.0585,0,0,1
293879,0.91584464,0.84960059,0.91955544,0.86526023,-0.06995485,0.05058442,1640567235805,1640567235602,1640567209860,0.0585,0,0,1
293880,0.91580472,0.84960059,0.91955544,0.86526023,-0.06995485,0.0505445,1640567235995,1640567235802,1640567209860,0.0584,1,0,1
293881,0.91580472,0.84960059,0.9195354,0.86526023,-0.06993481,0.0505445,1640567236090,1640567235862,1640567209860,0.0584,0,0,1
293882,0.91580472,0.84960059,0.9194853,0.86526023,-0.06988471,0.0505445,1640567236412,1640567236193,1640567209860,0.0584,0,0,1
293883,0.91580472,0.84960059,0.91961556,0.86526023,-0.07001497,0.0505445,1640567238692,1640567238497,1640567209860,0.0584,0,0,1
293884,0.91580472,0.84960059,0.91957548,0.86526023,-0.06997489,0.0505445,1640567238886,1640567238695,1640567209860,0.0584,0,0,1
293885,0.91580472,0.84960059,0.91960554,0.86526023,-0.07000495,0.0505445,1640567239008,1640567238734,1640567209860,0.0584,0,0,1
293886,0.91580472,0.84960059,0.91956546,0.86526023,-0.06996487,0.0505445,1640567239135,1640567238854,1640567209860,0.0584,0,0,1
293887,0.91583466,0.84959061,0.91951536,0.86527024,-0.06992475,0.05056442,1640567266458,1640567258936,1640567266331,0.0584,1,0,0
293888,0.91573486,0.84959061,0.9194352,0.86527024,-0.06984459,0.05046462,1640567267202,1640567267002,1640567266331,0.0583,2,0,1
293889,0.91573486,0.84959061,0.91941516,0.86527024,-0.06982455,0.05046462,1640567267302,1640567267108,1640567266331,0.0583,0,0,1
293890,0.91573486,0.84959061,0.91950534,0.86527024,-0.06991473,0.05046462,1640567267904,1640567267681,1640567266331,0.0583,0,0,1
293891,0.91573486,0.84959061,0.91949532,0.86527024,-0.06990471,0.05046462,1640567268293,1640567268056,1640567266331,0.0583,0,0,1
293892,0.91573486,0.84960059,0.91949532,0.86527024,-0.06989473,0.05046462,1640567269835,1640567268056,1640567269709,0.0583,0,1,0
293893,0.91573486,0.84960059,0.91949532,0.86526023,-0.06989473,0.05047464,1640567270546,1640567268056,1640567270420,0.0583,0,0,0
293894,0.91573486,0.84960059,0.91945524,0.86526023,-0.06985465,0.05047464,1640567271903,1640567271702,1640567270420,0.0583,0,0,1
293895,0.91573486,0.84960059,0.91942518,0.86526023,-0.06982459,0.05047464,1640567271994,1640567271803,1640567270420,0.0583,0,0,1
293896,0.91573486,0.84960059,0.91941516,0.86526023,-0.06981457,0.05047464,1640567272098,1640567271875,1640567270420,0.0583,0,0,1
293897,0.91578476,0.84960059,0.91966566,0.86526023,-0.07006507,0.05052453,1640567272496,1640567272309,1640567270420,0.0584,2,0,1
293898,0.91582468,0.84960059,0.91964562,0.86526023,-0.07004503,0.05056446,1640567272591,1640567272405,1640567270420,0.0584,2,0,1
293899,0.91573486,0.84960059,0.91941516,0.86526023,-0.06981457,0.05047464,1640567272904,1640567272699,1640567270420,0.0583,2,0,1
293900,0.91573486,0.84960059,0.9194853,0.86526023,-0.06988471,0.05047464,1640567274393,1640567274201,1640567270420,0.0583,0,0,1
293901,0.91573486,0.84960059,0.91941516,0.86526023,-0.06981457,0.05047464,1640567274490,1640567274241,1640567270420,0.0583,0,0,1
