Number,buyGate,buyBith,sellGate,sellBith,diffSell,diffBuy,timeServer,timeGate,timeBith,percentBonus,buyOrSellGate,buyOrSellBith,init
230502,0.92896834,0.83853,0.93290208,0.88609624,-0.09437208,0.0428721,1640179838005,1640179837816,1640179836501,0.0484,2,0,1
230503,0.92896834,0.83853,0.93289206,0.88609624,-0.09436206,0.0428721,1640179838130,1640179837916,1640179836501,0.0484,0,0,1
230504,0.92896834,0.83853,0.93287202,0.88609624,-0.09434202,0.0428721,1640179838272,1640179837981,1640179836501,0.0484,0,0,1
230505,0.929138,0.83853,0.93287202,0.88609624,-0.09434202,0.04304176,1640179838367,1640179838106,1640179836501,0.0486,1,0,1
230506,0.929138,0.83853,0.93287202,0.88608623,-0.09434202,0.04305178,1640179839593,1640179838106,1640179839472,0.0486,1,0,0
230507,0.92927772,0.83853,0.93315258,0.88608623,-0.09462258,0.04319149,1640179842375,1640179842112,1640179840935,0.0487,2,0,1
230508,0.929138,0.83853,0.93320268,0.88608623,-0.09467268,0.04305178,1640179842466,1640179842213,1640179842332,0.0486,2,0,1
230509,0.929138,0.83853,0.9331626,0.88608623,-0.0946326,0.04305178,1640179842569,1640179842307,1640179842332,0.0486,0,0,1
230510,0.92919788,0.83853,0.93315258,0.88608623,-0.09462258,0.04311166,1640179842680,1640179842522,1640179842332,0.0487,2,0,1
230511,0.92920786,0.83853,0.93315258,0.88608623,-0.09462258,0.04312163,1640179842959,1640179842643,1640179842332,0.0487,1,0,1
230512,0.92930766,0.83853,0.93320268,0.88608623,-0.09467268,0.04322144,1640179843169,1640179842918,1640179842332,0.0488,2,0,1
230513,0.92935756,0.83853,0.93320268,0.88608623,-0.09467268,0.04327134,1640179843271,1640179843011,1640179842332,0.0488,1,0,1
230514,0.9293875,0.83853,0.93328284,0.88608623,-0.09475284,0.04330128,1640179843357,1640179843117,1640179842332,0.0489,2,0,1
230515,0.92949728,0.83853,0.93339306,0.88608623,-0.09486306,0.04341105,1640179843463,1640179843219,1640179842332,0.049,2,0,1
230516,0.9295372,0.83853,0.93338304,0.88608623,-0.09485304,0.04345097,1640179843565,1640179843319,1640179842332,0.049,2,0,1
230517,0.9295372,0.83853,0.93340308,0.88608623,-0.09487308,0.04345097,1640179843666,1640179843416,1640179842332,0.049,0,0,1
230518,0.92959708,0.83853,0.93335298,0.88608623,-0.09482298,0.04351085,1640179843872,1640179843615,1640179842332,0.0491,2,0,1
230519,0.92949728,0.83853,0.93333294,0.88608623,-0.09480294,0.04341105,1640179844370,1640179844109,1640179842332,0.049,2,0,1
230520,0.92961704,0.83853,0.933363,0.88608623,-0.094833,0.04353082,1640179844460,1640179844218,1640179842332,0.0491,2,0,1
230521,0.92962702,0.83853,0.933363,0.88608623,-0.094833,0.0435408,1640179844617,1640179844413,1640179842332,0.0491,1,0,1
230522,0.92962702,0.83853,0.933363,0.88607621,-0.094833,0.04355081,1640179844718,1640179844413,1640179844599,0.0492,1,0,0
230523,0.92959708,0.83853,0.93333294,0.88607621,-0.09480294,0.04352087,1640179844861,1640179844595,1640179844599,0.0491,2,0,1
230524,0.92962702,0.83853,0.933363,0.88607621,-0.094833,0.04355081,1640179845462,1640179845218,1640179845229,0.0492,2,0,1
230525,0.92940746,0.83853,0.93333294,0.88607621,-0.09480294,0.04333125,1640179846271,1640179846013,1640179845807,0.0489,2,0,1
230526,0.92951724,0.83853,0.93333294,0.88607621,-0.09480294,0.04344103,1640179846365,1640179846102,1640179845807,0.049,1,0,1
230527,0.929637,0.83853,0.93363354,0.88607621,-0.09510354,0.04356079,1640179846463,1640179846212,1640179845807,0.0492,2,0,1
230528,0.92977672,0.83853,0.93363354,0.88607621,-0.09510354,0.04370051,1640179846578,1640179846295,1640179845807,0.0493,1,0,1
230529,0.92977672,0.83853,0.9336135,0.88607621,-0.0950835,0.04370051,1640179846707,1640179846526,1640179845807,0.0493,0,0,1
230530,0.92969688,0.83853,0.93359346,0.88607621,-0.09506346,0.04362067,1640179846888,1640179846685,1640179846612,0.0492,2,0,1
230531,0.92972682,0.83853,0.93359346,0.88607621,-0.09506346,0.04365061,1640179847077,1640179846820,1640179846612,0.0493,1,0,1
230532,0.93022582,0.83952825,0.9339642,0.88597609,-0.09443595,0.04424973,1640179933673,1640179933115,1640179933556,0.0499,0,1,0
230533,0.930136,0.83952825,0.93392412,0.88597609,-0.09439587,0.04415991,1640179937262,1640179937024,1640179934853,0.0498,2,1,1
230534,0.930136,0.83952825,0.93390408,0.88597609,-0.09437583,0.04415991,1640179937358,1640179937092,1640179934853,0.0498,0,1,1
230535,0.930136,0.83952825,0.93388404,0.88597609,-0.09435579,0.04415991,1640179937454,1640179937220,1640179934853,0.0498,0,1,1
230536,0.930136,0.83953823,0.93388404,0.88597609,-0.09434581,0.04415991,1640179938229,1640179937220,1640179938113,0.0498,0,1,0
230537,0.93014598,0.83953823,0.93390408,0.88597609,-0.09436585,0.04416989,1640179939671,1640179939419,1640179938113,0.0499,2,1,1
230538,0.93016594,0.83953823,0.93419466,0.88597609,-0.09465643,0.04418985,1640179939764,1640179939528,1640179938113,0.0499,2,1,1
230539,0.93025576,0.83953823,0.93408444,0.88597609,-0.09454621,0.04427967,1640179939875,1640179939619,1640179938113,0.05,2,1,1
230540,0.930136,0.83953823,0.93420468,0.88597609,-0.09466645,0.04415991,1640179940271,1640179940018,1640179938113,0.0498,2,1,1
230541,0.930136,0.83953823,0.93390408,0.88597609,-0.09436585,0.04415991,1640179940375,1640179940117,1640179938113,0.0498,0,1,1
230542,0.93014598,0.83953823,0.93390408,0.88597609,-0.09436585,0.04416989,1640179940872,1640179940605,1640179938113,0.0499,1,1,1
230543,0.930136,0.83953823,0.93398424,0.88597609,-0.09444601,0.04415991,1640179941160,1640179940919,1640179938113,0.0498,2,1,1
230544,0.930136,0.83953823,0.93387402,0.88597609,-0.09433579,0.04415991,1640179941397,1640179941078,1640179938113,0.0498,0,1,1
230545,0.92999628,0.83953823,0.93387402,0.88597609,-0.09433579,0.04402019,1640179943267,1640179943016,1640179942242,0.0497,1,1,1
230546,0.92987652,0.83953823,0.93378384,0.88597609,-0.09424561,0.04390043,1640179943373,1640179943118,1640179942242,0.0496,2,1,1
230547,0.92987652,0.83953823,0.9336135,0.88597609,-0.09407527,0.04390043,1640179943459,1640179943212,1640179942242,0.0496,0,1,1
230548,0.9296869,0.83953823,0.9336135,0.88597609,-0.09407527,0.04371081,1640179944754,1640179944513,1640179944478,0.0493,1,1,1
230549,0.92987652,0.83953823,0.9336135,0.88597609,-0.09407527,0.04390043,1640179944866,1640179944615,1640179944677,0.0496,1,1,1
230550,0.92987652,0.83953823,0.9336636,0.88597609,-0.09412537,0.04390043,1640179944959,1640179944704,1640179944677,0.0496,0,1,1
