Number,bayGate,bayBith,sellGate,sellBith,diffSell,diffBay,timeServer,timeGate,timeBith,percentBonus,bayOrSellGate,bayOrSellBith,init
5151,1.1197061,1.12803248,1.12448448,1.13368534,0.003548,-0.01397924,1635298440850,1635298440648,1635298437402,0.0032,2,1,1
5152,1.11987576,1.12803248,1.12443438,1.13368534,0.0035981,-0.01380958,1635298440944,1635298440745,1635298437402,0.0032,2,1,1
5153,1.1197061,1.12803248,1.12437426,1.13368534,0.00365822,-0.01397924,1635298441158,1635298440955,1635298440924,0.0033,2,1,1
5154,1.1197061,1.12803248,1.12420392,1.13368534,0.00382856,-0.01397924,1635298441251,1635298441047,1635298440924,0.0034,0,1,1
5155,1.1197061,1.12803248,1.12421394,1.13368534,0.00381854,-0.01397924,1635298441344,1635298441157,1635298440924,0.0034,0,1,1
5156,1.1197061,1.12803248,1.12435422,1.13368534,0.00367826,-0.01397924,1635298441448,1635298441258,1635298440924,0.0033,0,1,1
5157,1.1197061,1.12803248,1.1243442,1.13368534,0.00368828,-0.01397924,1635298441546,1635298441354,1635298440924,0.0033,0,1,1
5158,1.1197061,1.12803248,1.12420392,1.13368534,0.00382856,-0.01397924,1635298441639,1635298441393,1635298440924,0.0034,0,1,1
5159,1.11969612,1.12803248,1.12420392,1.13368534,0.00382856,-0.01398922,1635298442242,1635298442052,1635298440924,0.0034,1,1,1
5160,1.11971608,1.12803248,1.1243442,1.13368534,0.00368828,-0.01396926,1635298442348,1635298442145,1635298440924,0.0033,2,1,1
5161,1.119756,1.12803248,1.12467486,1.13368534,0.00335762,-0.01392934,1635298442443,1635298442244,1635298440924,0.003,2,1,1
5162,1.11978594,1.12803248,1.12467486,1.13368534,0.00335762,-0.0138994,1635298442549,1635298442338,1635298440924,0.003,1,1,1
5163,1.11972606,1.12803248,1.12467486,1.13368534,0.00335762,-0.01395928,1635298442640,1635298442448,1635298440924,0.003,1,1,1
5164,1.11973604,1.12803248,1.12467486,1.13368534,0.00335762,-0.0139493,1635298442836,1635298442626,1635298440924,0.003,1,1,1
5165,1.119756,1.12803248,1.12467486,1.13368534,0.00335762,-0.01392934,1635298442945,1635298442736,1635298440924,0.003,1,1,1
5166,1.1197061,1.12803248,1.12467486,1.13368534,0.00335762,-0.01397924,1635298443052,1635298442842,1635298440924,0.003,1,1,1
5167,1.119756,1.12803248,1.12467486,1.13368534,0.00335762,-0.01392934,1635298443339,1635298443147,1635298440924,0.003,1,1,1
5168,1.11978594,1.12803248,1.1245947,1.13368534,0.00343778,-0.0138994,1635298443450,1635298443237,1635298440924,0.0031,2,1,1
5169,1.1197061,1.12803248,1.12458468,1.13368534,0.0034478,-0.01397924,1635298443603,1635298443313,1635298440924,0.0031,2,1,1
5170,1.11971608,1.12803248,1.12458468,1.13368534,0.0034478,-0.01396926,1635298443643,1635298443360,1635298440924,0.0031,1,1,1
5171,1.1197061,1.12803248,1.12458468,1.13368534,0.0034478,-0.01397924,1635298443739,1635298443501,1635298440924,0.0031,1,1,1
5172,1.11971608,1.12803248,1.12458468,1.13368534,0.0034478,-0.01396926,1635298443837,1635298443628,1635298440924,0.0031,1,1,1
5173,1.11969612,1.12803248,1.12450452,1.13368534,0.00352796,-0.01398922,1635298444837,1635298444650,1635298443779,0.0031,2,1,1
5174,1.11969612,1.12803248,1.12448448,1.13368534,0.003548,-0.01398922,1635298444954,1635298444736,1635298443779,0.0032,0,1,1
5175,1.11969612,1.12803248,1.12445442,1.13368534,0.00357806,-0.01398922,1635298445052,1635298444838,1635298443779,0.0032,0,1,1
5176,1.11969612,1.12803248,1.1244444,1.13368534,0.00358808,-0.01398922,1635298445266,1635298444943,1635298443779,0.0032,0,1,1
5177,1.11969612,1.12803248,1.12423398,1.13368534,0.0037985,-0.01398922,1635298445297,1635298445021,1635298443779,0.0034,0,1,1
5178,1.11972606,1.12803248,1.12423398,1.13368534,0.0037985,-0.01395928,1635298445339,1635298445133,1635298443779,0.0034,1,1,1
5179,1.11969612,1.12803248,1.12423398,1.13368534,0.0037985,-0.01398922,1635298445448,1635298445213,1635298445238,0.0034,1,1,1
5180,1.11972606,1.12803248,1.12423398,1.13368534,0.0037985,-0.01395928,1635298445839,1635298445630,1635298445238,0.0034,1,1,1
5181,1.11969612,1.12803248,1.12423398,1.13368534,0.0037985,-0.01398922,1635298445987,1635298445676,1635298445238,0.0034,1,1,1
