Number,bayGate,bayBith,sellGate,sellBith,diffSell,diffBay,timeServer,timeGate,timeBith,percentBonus,bayOrSellGate,bayOrSellBith,init
2802,1.08101364,1.08657516,1.0854666,1.08985061,0.00110856,-0.00883697,1635062911773,1635062911585,1635062911529,0.001,0,1,1
2803,1.08107352,1.08657516,1.0854666,1.08985061,0.00110856,-0.00877709,1635062911905,1635062911651,1635062911791,0.001,1,1,1
2804,1.08107352,1.08657516,1.08544656,1.08985061,0.0011286,-0.00877709,1635062911947,1635062911794,1635062911791,0.001,0,1,1
2805,1.08107352,1.08657516,1.08545658,1.08985061,0.00111858,-0.00877709,1635062912056,1635062911876,1635062911791,0.001,0,1,1
2806,1.08101364,1.08657516,1.08545658,1.08985061,0.00111858,-0.00883697,1635062912256,1635062912098,1635062912034,0.001,1,1,1
2807,1.08111344,1.08657516,1.08545658,1.08985061,0.00111858,-0.00873717,1635062912354,1635062912162,1635062912034,0.001,1,1,1
2808,1.08101364,1.08657516,1.08545658,1.08985061,0.00111858,-0.00883697,1635062912455,1635062912206,1635062912341,0.001,1,1,1
2809,1.08101364,1.08657516,1.08547662,1.08985061,0.00109854,-0.00883697,1635062912669,1635062912486,1635062912341,0.001,0,1,1
2810,1.08101364,1.08657516,1.08535638,1.08985061,0.00121878,-0.00883697,1635062913059,1635062912848,1635062912823,0.0011,0,1,1
2811,1.08101364,1.08657516,1.08535538,1.08985061,0.00121978,-0.00883697,1635062913309,1635062913097,1635062913001,0.0011,0,1,1
2812,1.08101364,1.08657516,1.08535638,1.08985061,0.00121878,-0.00883697,1635062913356,1635062913135,1635062913001,0.0011,0,1,1
2813,1.08101364,1.08657516,1.08547662,1.08985061,0.00109854,-0.00883697,1635062915658,1635062915460,1635062914098,0.001,0,1,1
2814,1.08101364,1.08657516,1.08538644,1.08985061,0.00118872,-0.00883697,1635062916712,1635062916499,1635062915907,0.0011,0,1,1
2815,1.08101364,1.08657516,1.08538544,1.08985061,0.00118972,-0.00883697,1635062917278,1635062917088,1635062915907,0.0011,0,1,1
2816,1.08101364,1.08657516,1.0854666,1.08985061,0.00110856,-0.00883697,1635062917412,1635062917195,1635062915907,0.001,0,1,1
2817,1.08106354,1.08657516,1.08544656,1.08985061,0.0011286,-0.00878707,1635062918143,1635062917965,1635062917986,0.001,2,1,1
2818,1.08106354,1.08657516,1.08540648,1.08985061,0.00116868,-0.00878707,1635062918252,1635062918084,1635062918118,0.0011,0,1,1
2819,1.08105356,1.08657516,1.08540648,1.08985061,0.00116868,-0.00879705,1635062918345,1635062918167,1635062918118,0.0011,1,1,1
2820,1.08110346,1.08657516,1.08544656,1.08985061,0.0011286,-0.00874715,1635062918529,1635062918281,1635062918118,0.001,2,1,1
2821,1.0810336,1.08657516,1.0855668,1.08985061,0.00100836,-0.00881701,1635062919664,1635062919400,1635062919356,0.0009,2,1,1
2822,1.0811833,1.08657516,1.0855668,1.08985061,0.00100836,-0.00866731,1635062919755,1635062919570,1635062919569,0.0009,1,1,1
2823,1.08115336,1.08657516,1.0855668,1.08985061,0.00100836,-0.00869725,1635062919944,1635062919779,1635062919569,0.0009,1,1,1
2824,1.0810835,1.08657516,1.0855668,1.08985061,0.00100836,-0.00876711,1635062920060,1635062919848,1635062919569,0.0009,1,1,1
2825,1.08105356,1.08657516,1.0855668,1.08985061,0.00100836,-0.00879705,1635062920641,1635062920385,1635062920402,0.0009,1,1,1
2826,1.0810835,1.08657516,1.08547662,1.08985061,0.00109854,-0.00876711,1635062921349,1635062921147,1635062921147,0.001,0,1,1
2827,1.0810336,1.08657516,1.08547662,1.08985061,0.00109854,-0.00881701,1635062921977,1635062921781,1635062921309,0.001,1,1,1
2828,1.08111344,1.08657516,1.0854666,1.08985061,0.00110856,-0.00873717,1635062922167,1635062921894,1635062921309,0.001,2,1,1
2829,1.0810336,1.08657516,1.0854666,1.08985061,0.00110856,-0.00881701,1635062922258,1635062922019,1635062921309,0.001,1,1,1
2830,1.08112342,1.08657516,1.0854666,1.08985061,0.00110856,-0.00872719,1635062922342,1635062922129,1635062921309,0.001,1,1,1
2831,1.0810835,1.08657516,1.0854666,1.08985061,0.00110856,-0.00876711,1635062922684,1635062922467,1635062922485,0.001,1,1,1
2832,1.0810835,1.08657516,1.08555678,1.08985061,0.00101838,-0.00876711,1635062927177,1635062926909,1635062926902,0.0009,0,1,1
2833,1.0810835,1.08657516,1.08554676,1.08985061,0.0010284,-0.00876711,1635062927250,1635062927031,1635062926902,0.0009,0,1,1
2834,1.0811334,1.08657516,1.08554676,1.08985061,0.0010284,-0.00871721,1635062927549,1635062927315,1635062926902,0.0009,1,1,1
2835,1.08117332,1.08657516,1.08554676,1.08985061,0.0010284,-0.00867729,1635062929544,1635062929386,1635062929411,0.0009,1,1,1
2836,1.08701162,1.09266449,1.09143852,1.09927238,0.00122597,-0.01226076,1635072852896,1635072852069,1635072852795,0.0011,1,1,0
2837,1.08704156,1.09266449,1.09148862,1.09927238,0.00117586,-0.01223082,1635072852956,1635072852775,1635072852795,0.0011,2,1,1
2838,1.08701162,1.09266449,1.0914786,1.09927238,0.00118589,-0.01226076,1635072853053,1635072852875,1635072852795,0.0011,2,1,1
2839,1.0870216,1.09266449,1.09139844,1.09927238,0.00126604,-0.01225078,1635072853162,1635072852982,1635072852795,0.0012,2,1,1
2840,1.0870216,1.09266449,1.0914786,1.09927238,0.00118589,-0.01225078,1635072854486,1635072854265,1635072852795,0.0011,0,1,1
2841,1.08701162,1.09266449,1.09138842,1.09927238,0.00127607,-0.01226076,1635072854555,1635072854356,1635072852795,0.0012,2,1,1
2842,1.0870216,1.09266449,1.09138842,1.09927238,0.00127607,-0.01225078,1635072855641,1635072855453,1635072855294,0.0012,1,1,1
2843,1.08724116,1.09423174,1.09165896,1.0975302,0.00257278,-0.01028904,1635073082038,1635073081689,1635073081930,0.0024,1,1,0
2844,1.08725114,1.09423174,1.09165896,1.0975302,0.00257278,-0.01027906,1635073082046,1635073081850,1635073081930,0.0024,1,1,1
2845,1.08725114,1.09423174,1.0916289,1.0975302,0.00260284,-0.01027906,1635073082293,1635073082083,1635073081930,0.0024,0,1,1
2846,1.0871214,1.09423174,1.09165896,1.0975302,0.00257278,-0.0104088,1635073082411,1635073082170,1635073081930,0.0024,2,1,1
2847,1.0871214,1.09423174,1.09159884,1.0975302,0.0026329,-0.0104088,1635073082457,1635073082283,1635073081930,0.0024,0,1,1
2848,1.0871713,1.09423174,1.09159884,1.0975302,0.0026329,-0.0103589,1635073082928,1635073082625,1635073081930,0.0024,1,1,1
2849,1.08714136,1.09423174,1.09156878,1.0975302,0.00266296,-0.01038884,1635073083141,1635073082970,1635073081930,0.0024,2,1,1
2850,1.08714236,1.09423174,1.09156878,1.0975302,0.00266296,-0.01038784,1635073083337,1635073083097,1635073081930,0.0024,1,1,1
