Number,bayGate,bayBith,sellGate,sellBith,diffSell,diffBay,timeServer,timeGate,timeBith,percentBonus,bayOrSellGate,bayOrSellBith,init
3651,1.12541466,1.12002652,1.13023596,1.12362278,-0.01020944,0.00179188,1635280908948,1635280908753,1635280907716,0.0016,1,0,1
3652,1.12540468,1.12002652,1.13023596,1.12362278,-0.01020944,0.00178191,1635280909359,1635280909106,1635280907716,0.0016,1,0,1
3653,1.12531486,1.12002652,1.13023596,1.12362278,-0.01020944,0.00169208,1635280909845,1635280909654,1635280909764,0.0015,1,0,1
3654,1.1253448,1.12002652,1.13023596,1.12362278,-0.01020944,0.00172202,1635280910064,1635280909847,1635280909764,0.0015,1,0,1
3655,1.12531486,1.12002652,1.13023596,1.12362278,-0.01020944,0.00169208,1635280910249,1635280910058,1635280909764,0.0015,1,0,1
3656,1.1253448,1.12002652,1.13023596,1.12362278,-0.01020944,0.00172202,1635280910347,1635280910159,1635280909764,0.0015,1,0,1
3657,1.12531486,1.12002652,1.13023596,1.12362278,-0.01020944,0.00169208,1635280910445,1635280910248,1635280909764,0.0015,1,0,1
3658,1.12531486,1.1142766,1.13023596,1.12362278,-0.01595936,0.00169208,1635280910563,1635280910248,1635280910487,0.0015,1,1,0
3659,1.12531486,1.1142766,1.13023596,1.12339249,-0.01595936,0.00192237,1635280910565,1635280910248,1635280910487,0.0017,1,0,0
3660,1.12516516,1.1142766,1.13014578,1.12339249,-0.01586918,0.00177267,1635280911048,1635280910850,1635280910487,0.0016,2,0,1
3661,1.12517514,1.1142766,1.13009568,1.12339249,-0.01581908,0.00178265,1635280911248,1635280911031,1635280911010,0.0016,2,0,1
3662,1.12517514,1.1142766,1.1300556,1.12339249,-0.015779,0.00178265,1635280911353,1635280911136,1635280911010,0.0016,0,0,1
3663,1.12511526,1.1142766,1.1300556,1.12339249,-0.015779,0.00172277,1635280911472,1635280911242,1635280911010,0.0015,1,0,1
3664,1.12511526,1.11998659,1.1300556,1.12339249,-0.01006901,0.00172277,1635280911697,1635280911242,1635280911618,0.0015,1,1,0
3665,1.12515518,1.11998659,1.12979508,1.12339249,-0.00980849,0.00176269,1635280912053,1635280911798,1635280911618,0.0016,2,1,1
3666,1.12516516,1.11998659,1.129755,1.12339249,-0.00976841,0.00177267,1635280912247,1635280912056,1635280911618,0.0016,2,1,1
3667,1.12506536,1.11998659,1.129755,1.12339249,-0.00976841,0.00167287,1635280912852,1635280912654,1635280911618,0.0015,1,1,1
3668,1.12506536,1.1142766,1.129755,1.12339249,-0.0154784,0.00167287,1635280913402,1635280912654,1635280913329,0.0015,1,1,0
3669,1.12506536,1.1142766,1.12969488,1.12339249,-0.01541828,0.00167287,1635280913942,1635280913758,1635280913480,0.0015,0,1,1
3670,1.12506536,1.1142766,1.12968486,1.12339249,-0.01540826,0.00167287,1635280914049,1635280913829,1635280913480,0.0015,0,1,1
3671,1.12506536,1.1142766,1.12963476,1.12339249,-0.01535816,0.00167287,1635280914255,1635280914032,1635280913480,0.0015,0,1,1
3672,1.12468612,1.1142766,1.12963476,1.12339249,-0.01535816,0.00129363,1635280914596,1635280914360,1635280913480,0.0012,1,1,1
3673,1.1245474,1.1142766,1.12958466,1.12339249,-0.01530806,0.00115491,1635280914662,1635280914445,1635280913480,0.001,2,1,1
3674,1.1245474,1.1142766,1.1295546,1.12339249,-0.015278,0.00115491,1635280914754,1635280914557,1635280913480,0.001,0,1,1
3675,1.1245474,1.1142766,1.12951452,1.12339249,-0.01523792,0.00115491,1635280914856,1635280914656,1635280913480,0.001,0,1,1
3676,1.12460628,1.1142766,1.12948446,1.12339249,-0.01520786,0.00121379,1635280914960,1635280914748,1635280913480,0.0011,2,1,1
3677,1.12463622,1.1142766,1.12948446,1.12339249,-0.01520786,0.00124373,1635280915045,1635280914848,1635280914957,0.0011,1,1,1
3678,1.12458632,1.1142766,1.12948446,1.12339249,-0.01520786,0.00119383,1635280915142,1635280914934,1635280914957,0.0011,1,1,1
3679,1.1245963,1.1142766,1.12943436,1.12339249,-0.01515776,0.00120381,1635280915308,1635280915027,1635280914957,0.0011,2,1,1
3680,1.12470608,1.1142766,1.12943436,1.12339249,-0.01515776,0.00131359,1635280915344,1635280915156,1635280914957,0.0012,1,1,1
3681,1.12470608,1.1142766,1.12939428,1.12339249,-0.01511768,0.00131359,1635280915544,1635280915355,1635280914957,0.0012,0,1,1
3682,1.12466616,1.1142766,1.12939428,1.12339249,-0.01511768,0.00127367,1635280915748,1635280915546,1635280915536,0.0011,1,1,1
3683,1.12473602,1.1142766,1.12943436,1.12339249,-0.01515776,0.00134353,1635280916150,1635280915926,1635280915777,0.0012,2,1,1
3684,1.12466616,1.1142766,1.12943436,1.12339249,-0.01515776,0.00127367,1635280916250,1635280916049,1635280915777,0.0011,1,1,1
3685,1.12472604,1.1142766,1.12943436,1.12339249,-0.01515776,0.00133355,1635280916349,1635280916142,1635280915777,0.0012,1,1,1
3686,1.12473602,1.1142766,1.12939428,1.12339249,-0.01511768,0.00134353,1635280917149,1635280916938,1635280915777,0.0012,2,1,1
3687,1.12461626,1.1142766,1.12943436,1.12339249,-0.01515776,0.00122377,1635280917253,1635280917006,1635280915777,0.0011,2,1,1
3688,1.12468612,1.1142766,1.12943436,1.12339249,-0.01515776,0.00129363,1635280917450,1635280917248,1635280915777,0.0012,1,1,1
3689,1.12466616,1.1142766,1.12943436,1.12339249,-0.01515776,0.00127367,1635280917547,1635280917331,1635280915777,0.0011,1,1,1
3690,1.12473602,1.1142766,1.12943436,1.12339249,-0.01515776,0.00134353,1635280917825,1635280917573,1635280915777,0.0012,1,1,1
3691,1.12463622,1.1142766,1.12943436,1.12339249,-0.01515776,0.00124373,1635280918154,1635280917943,1635280917901,0.0011,1,1,1
3692,1.12468612,1.1142766,1.1293542,1.12339249,-0.0150776,0.00129363,1635280918242,1635280918056,1635280917901,0.0012,2,1,1
3693,1.12471606,1.1142766,1.1293542,1.12339249,-0.0150776,0.00132357,1635280918741,1635280918544,1635280918237,0.0012,1,1,1
3694,1.1246961,1.1142766,1.1293542,1.12339249,-0.0150776,0.00130361,1635280918848,1635280918628,1635280918237,0.0012,1,1,1
3695,1.12471606,1.1142766,1.12943436,1.12339249,-0.01515776,0.00132357,1635280918952,1635280918755,1635280918237,0.0012,2,1,1
3696,1.12476596,1.1142766,1.12943436,1.12339249,-0.01515776,0.00137347,1635280919647,1635280919443,1635280918237,0.0012,1,1,1
3697,1.12471606,1.1142766,1.12943436,1.12339249,-0.01515776,0.00132357,1635280919742,1635280919546,1635280918237,0.0012,1,1,1
3698,1.12485578,1.1142766,1.12943436,1.12339249,-0.01515776,0.00146329,1635280920164,1635280919868,1635280918237,0.0013,1,1,1
3699,1.12471606,1.1142766,1.12943436,1.12339249,-0.01515776,0.00132357,1635280920341,1635280920141,1635280918237,0.0012,1,1,1
3700,1.12461626,1.1142766,1.12943436,1.12339249,-0.01515776,0.00122377,1635280920454,1635280920227,1635280918237,0.0011,1,1,1
3701,1.12466616,1.1142766,1.12943436,1.12339249,-0.01515776,0.00127367,1635280920561,1635280920346,1635280918237,0.0011,1,1,1
